@relation 'bundler-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {sabado,quinta-Feira,quarta-feira,terca-feira,segunda-feira,domingo,sexta-feira}
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {true,false}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {indirect,segiddins,RochesterinNYC,schneems,allenzhao,sonalkr132,BronzDoc,asutoshpalai,mobilutz,njam,mib32,jbodah,Elffers,glennpratt,christhekeele,cirdes,lamont-granquist,dtognazzini,Zorbash,vassilevsky,MOZGIII,arthurnn,hughbien,Agis-,morsheed,pcarranza,dthjones,drn,smellsblue,deepj,jperville,doy,benlovell,fotanus,JuanitoFatas,TimMoore,stantona,CoralineAda,blackxored,deivid-rodriguez,dwb,felixbuenemann,sikachu,denmat,Nikolay-Pomytkin,andremedeiros,csfrancis,toolmantim,voxik,goughy000,jtarchie,A5308Y,samphippen,dilumn,Sirupsen,esasse,jasonkarns,jaym,lukaso,robinboening,philnash,heliocola,asymmetric,jrafanie,esse,masarakki,Eric-Guo,smlance,seanlinsley,pmenglund,chulkilee,grosser,Koronen,jordanthomas,mastfish,sferik,tf,steved,frsyuki,EduardoBautista,byroot,roseweixel,cdwort,hbd225,mattbrictson,amatsuda,ethanez713,PG-kura,AlexanderPavlenko,mcantor,joshk,pducks32,danieltdt,timblair,Bartuz,tjschuck,cstrahan,steverob,habibalamin,karlo57,tony-spataro-rs,strand,neoeno,postmodern,waynn,skateman,ivantsepp,e2,hartator,repinel,akihiro17,nickborromeo,spastorino,Strech,ineiti,stevenjack,pjump,fny,aprescott,hone,tenderlove,korobkov,hiukkanen,panthomakos,sealocal,jdmundrawala,digitalextremist,mlarraz,matiasow,seamusabshere,jhass,simi,chastell,bobishh,kodnin,marocchino,marutosi,niku4i,janlelis,Sxl1092,sanemat,kohgpat,kirs,banyan,maclover7,keiths-osc,neerfri,moeffju,steakknife,darnould,tamird,bjfish,ccutrer,eagletmt,joneslee85,k0kubun,dsisnero,claudiob,bkeepers,selcham,BenMorganIO,tdtds,jnraine,pangloss,eapache,aroben,y-yagi,onetwopunch,myronmarston,gfvcastro,rohit,myabc,petedmarsh,dholdren,toy,thomasfedb,kuraga,doodzik,staugaard,Who828,GeekOnCoffee,gsamokovarov,obfusk,zzak,Deradon,agenteo,arronmabrey,patvice,Sketch,gretel,twcctz50,elia,dubek,rrrene,dangoita,danfinnie,DevRubySlippers,Intrepidd,fvaleur,seuros,meganemura,yous,ryansouza,dx7,aasmith,kares,ruyrocha,HonoreDB,benlakey,bak,eloyesp,citizen428,hwartig,tonytonyjan,ejaypcanaria,splattael,allyraza,reiz,lgierth,pmahoney,jetaggart,tryba,nickpellant,mraidel,zmack,jasonrclark,jemc,rodreegez,Razzell,Nerian,IvanUkhov,notlaforge,jc00ke,Juanxo,prathamesh-sonpatki,aptinio,vinbarnes,tiredpixel,mvz,mattwynne,gjaldon,MSNexploder,deitrick,unak,robolson,aughr,richo,grant-olson,1337807,gnufied,jmmk,peter-mtso,YorickPeterse,mokhan,jm,dylanahsmith,j15e,d-reinhold,mathonsunday,stevecj,vais,as-cii,urbanautomaton,tbuehlmann,aitor,mrphs,headius,kiela,mdkent,suzukaze,stlay,jfvanderwalt,divineforest,lardcanoe,burke,strzalek,davidblondeau,jwworth,narutosanjiv,zebardy,punkle,smashwilson,kgrz,shrey-sharma,andreychernih,suhastech,loveky,codertux,salimane,v-yarotsky,rafaelfranca,deependersingla,olivierlacan,phallstrom,tundal45,DavidEGrayson,dougcole,yaotti,tdumitrescu,skottler,sunny,ognevsky,spohlenz,arunagw,rhysd,mrkn,steveklabnik,qblake,grddev,tyler,cainlevy,jendiamond,misfo,mfojtik,samsm,ghedamat,joyicecloud,cowboyd,brandonblack,henrik,jasonmp85,SamSaffron,steved555,benjamintanweihao,wfarr,joallard,Garoe,snackbandit,mcfiredrill,rykov,larskanis,flyinprogramer,xaviershay,Plaristote,jlsuttles,JordanFaust,faun,lucasmazza,ssrihari,shtirlic,fuadsaud,gudleik,ndbroadbent,nubbel,ixti,rthbound,tricknotes,jfoy,JonRowe,apsoto,kml,mipearson,Gaelan,rahearn,bwillis,Nitrodist,pjvds,regularfry,matthewd,BrentWheeldon,mpapis,epinault,Holek,ardavis,Ptico,hbakhtiyor,dougal,qichunren,chief,nslocum,jayniz,rehevkor5,sakuro,gregory-m,bradleybuda,dmueller,halorgium,nevir,okitan,coop,ogra,danielsdeleo,JamesFerguson,zimbatm,alup,sunaku,jarl-dk,raggi,matthewrudy,parndt,luislavena,gaffneyc,CosmicCat,utkarshkukreti,ddopson,databus23,matschaffer,EmilRehnberg,RyanonRails,Peeja,andreagoulet,dblock,csgui,timoschilling,NARKOZ,gkop,liveh2o,ToadJamb,jisaacks,semanticart,farski,drbrain,crowbot,Empact,kcurtin,wildchild,cheald,wallyqs,sol,brettporter,nbibler,tomykaira,koraktor,pivotalcommon,rking,MafcoCinco,phocke,dkastner,jmoses,benmoss,godfat,BMorearty,davidcelis,brainopia,jdelStrother,mkristian,Flameeyes,mrflip,carlosantoniodasilva,hirochachacha,eightbitraptor,kikito,luismreis,zofrex,trans,bobbus,takkanm,phil-monroe,bowsersenior,jgaskins,gilesbowkett,nwwatson,rkh,stevenh512,coding46,drogus,kucaahbe,mpabst,dougbarth,fpauser,bryanwoods,richardkmichael,bpardee,echohead,kytrinyx,jimmycuadra,jgeiger,ariofrio,jhlllnd,floehopper,dlee,soulcutter,dekellum,etehtsea,svenfuchs,hlidotbe,gerwinbrunner,Fluxx,josevalim,nashby,Vanuan,jpatokal,zeha,knu,d,geemus,lsimoneau,ANithian,mattconnolly,mhoran,vijaydev,osheroff,jreidinger,sodabrew,invisiblefunnel,ilude,dadooda,brixen,eric1234,laserlemon,stve,petervandenabeele,nurse,jeremy,derekprior,jredville,smartinez87,lunks,lastobelus,arsduo,albus522,jjb,sleeper,francois,timfel,jch,roend83,maxjustus,nono,bensie,jacobo,lanej,pirj,sundbp,benhoskings,nextmat,leereilly,stephencelis,slagyr,rwilcox,radsaq,DNNX,Trevoke,tpope,retr0h,tiegz,robertwahler,boffbowsh,neonlex,cldwalker,mtylty,cgriego,kmayer,mheffner,tadman,joelmoss,leejarvis,rkbodenner,benhamill,ybart,pascalh1011,mbirk,rubiii,csquared,mikehoward,mpj,tissak,ngollan,josh,ryanbriones,evanphx,dhh,krekoten,rslifka,cmeiklejohn,gucki,jordansissel,voidlock,bgreenlee,jonah-carbonfive,nledez,botanicus,jackdempsey,epall,wuputah,nolith,hedgehog,nicksieger,opsb,goneflyin,vandrijevik,mjio,jfelchner,baroquebobcat,sumbach,Lytol,sgrove,davesmylie,tigris,aaronblohowiak,bcardarella,now,adelcambre,ecoleman,gyngve,leobessa,dasch,ai,net1957,sdhull,rcarver,mcolyer,kalv,shwoodard,ultrasaurus,tsigo,dismaldenizen,bobbywilson0,antono,jfirebaugh,tarcieri,rjharmon,ddollar,kakutani,jstorimer,irjudson,trampoline,dennisreimann,graaff,aslakhellesoy,MasterLambaster,mephux,bsears,fd,chipiga,spraints}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {true,false}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
quarta-feira,noite,false,false,false,57,22,0,0,11,11,9,0,2,17,200,97.940624,6.62393,143,40,0.028133,0,2,1208,0.746689,0.289003,12354,1324.995953,96.729804,152.096487,2940,29,2059,23,travis,asymmetric,6,0.333333,15,10,2264,true,false,false,false,1,4,9,0,46,0,216,0
quarta-feira,tarde,false,false,false,36,5,0,0,2,2,2,0,0,10,27,22.258851,1.505413,43,31,0.039846,0,1,1207,0.747307,0.290488,12354,1324.995953,96.729804,152.096487,2940,29,2059,22,travis,asymmetric,5,0.4,15,10,2264,true,false,false,false,1,4,8,0,42,0,215,0
quarta-feira,manha,false,false,false,62,2,0,0,1,1,1,0,0,8,0,4.401733,0.296616,23,23,0.030026,0,1,1206,0.747927,0.295039,12258,1313.020069,96.753141,147.413934,2940,29,2059,21,travis,esse,0,0,27,26,358,false,false,false,false,0,0,0,0,0,0,424,0
terca-feira,noite,false,false,false,7,1,0,0,2,2,2,0,0,2,13,9.74527,0.656779,22,22,0.028796,0,0,1205,0.747718,0.295812,12258,1312.204275,96.671561,147.332354,2939,29,2058,21,travis,Agis-,10,1,122,117,1565,true,true,false,false,10,31,9,5,8,0,3,1
terca-feira,tarde,false,false,false,80,1,0,0,1,1,1,0,0,0,2,4.511736,0.305138,21,21,0.027523,0,0,1204,0.748339,0.300131,12354,1324.995953,96.729804,152.096487,2938,29,2058,20,travis,asymmetric,4,0.5,15,10,2263,true,false,false,false,1,5,6,0,26,0,913,0
domingo,madrugada,false,false,false,16,1,0,0,2,2,2,0,0,6,0,8.918458,0.601058,30,19,25,0,0,1203,0.74813,0.301316,12258,1312.204275,96.671561,147.332354,2936,29,2055,21,travis,masarakki,0,0,184,154,2544,false,false,false,false,0,0,0,0,0,0,15,1
sabado,tarde,false,false,false,27,1,0,0,1,1,1,0,0,2,0,4.665164,0.314408,17,17,0.022368,0,2,1202,0.748752,0.301316,12258,1312.204275,96.671561,147.332354,2936,29,2055,20,travis,Eric-Guo,0,0,85,132,1427,false,false,false,false,0,0,0,0,0,0,633,0
quinta-Feira,noite,false,false,true,12,20,1,0,9,10,10,0,0,148,553,72.213751,4.899198,114,58,0.037483,1,0,1201,0.748543,0.303882,12302,1325.88197,97.626402,151.032352,2932,29,2053,24,travis,smlance,43,0.581395,17,14,892,true,true,true,false,0,47,47,19,217,7,1498,1
segunda-feira,madrugada,false,false,true,66,1,0,0,2,2,2,0,0,3,16,8.198458,0.568697,3,2,0.002703,0,7,1200,0.749167,0.310811,12076,1293.226234,95.561444,145.743624,2925,29,2049,24,travis,indirect,18,0.888889,627,11,2777,true,true,false,false,49,340,128,30,246,9,0,0
domingo,tarde,false,false,false,8,1,0,0,2,2,2,0,0,3,16,8.304092,0.559648,25,21,0.028378,0,4,1199,0.748957,0.310811,12255,1311.464708,96.613627,147.286822,2925,29,2049,24,travis,Agis-,9,1,122,117,1556,true,true,false,false,7,20,8,4,7,0,52,1
sabado,noite,false,false,false,116,1,0,0,1,1,1,0,0,4,0,4.269872,0.287765,29,29,0.039136,0,0,1198,0.748748,0.309042,12255,1311.464708,96.613627,147.286822,2924,29,2048,23,travis,seanlinsley,1,1,73,28,1626,false,true,false,false,0,0,0,0,0,0,0,1
quarta-feira,noite,false,false,false,43,23,1,0,9,10,9,0,0,239,719,31.188487,2.115921,129,60,0.04,0,1,1197,0.749373,308,12302,1325.88197,97.626402,151.032352,2921,31,2045,24,travis,smlance,42,0.595238,17,14,884,true,true,false,false,0,46,46,17,185,7,216,0
domingo,noite,false,false,false,8,1,0,0,5,5,4,0,1,8,8,0,0,0,0,0,0,5,1196,0.749164,0.30251,12252,1311.214496,96.555664,147.159647,2920,31,2042,24,travis,Agis-,8,1,122,117,1549,true,true,false,false,6,15,7,4,4,0,165,1
domingo,tarde,false,false,false,3,2,0,0,2,2,2,0,0,0,4,8.93568,0.602225,9,9,0.011889,0,2,1195,0.748954,0.30251,12252,1309.41887,96.474045,146.996409,2919,31,2042,23,travis,Agis-,7,1,122,117,1549,true,true,false,false,5,15,6,4,4,0,194,1
domingo,tarde,false,false,false,9,1,0,0,2,2,2,0,0,2,27,9.064958,0.610938,40,34,0.044914,0,3,1194,0.748744,0.30251,12252,1309.41887,96.474045,146.996409,2919,31,2042,22,travis,Agis-,6,1,122,117,1549,true,true,false,false,5,15,5,4,4,0,291,1
sabado,madrugada,false,false,false,49,3,0,0,1,1,1,0,0,16,0,4.835927,0.325919,15,15,0.019481,0,2,1193,0.748533,0.3,12221,1310.776532,96.55511,147.041977,2913,32,2040,24,travis,pmenglund,0,0,54,8,2488,false,false,false,false,0,0,0,0,0,0,524,1
sexta-feira,noite,false,false,false,8,1,0,0,5,5,5,0,0,27,14,0,0,0,0,0,0,1,1192,0.748322,0.298701,12221,1310.776532,96.55511,147.041977,2913,32,2040,24,travis,Agis-,5,1,122,117,1547,true,true,false,false,4,11,4,0,3,0,3,1
quinta-Feira,noite,false,false,false,94,1,0,0,1,1,1,0,0,0,12,0,0,0,0,0,0,1,1191,0.74895,0.302445,12221,1310.776532,96.55511,147.041977,2910,32,2039,36,travis,chulkilee,0,0,6,0,2339,false,false,false,false,0,0,0,0,0,0,533,0
quinta-Feira,madrugada,false,false,false,120,1,0,0,1,1,1,0,0,12,0,4.459214,0.300531,22,22,0.028387,0,2,1190,0.748739,0.303226,12217,1311.205697,96.586723,147.09012,2910,32,2038,23,travis,Agis-,4,1,122,117,1545,true,false,false,false,3,10,3,0,2,0,455,1
domingo,tarde,false,false,true,19,3,0,0,2,2,1,0,1,0,12,9.122165,0.614782,13,13,0.018492,0,3,1189,0.748528,0.288762,12216,1300.016372,96.103471,146.365422,2902,32,2035,28,travis,indirect,17,0.882353,627,11,2763,true,true,false,false,55,363,128,30,213,12,0,1
sabado,noite,false,false,false,9,1,0,0,1,1,1,0,0,22,0,4.688994,0.316012,33,33,0.048316,0,5,1188,0.748316,0.281113,12212,1300.442188,96.134949,146.413364,2902,32,2034,28,travis,Agis-,3,1,122,117,1541,true,false,false,false,2,7,2,0,2,0,3,1
sabado,noite,false,false,false,61,1,1,0,0,1,1,0,0,43,0,5.063377,0.341243,0,0,0,2,3,1187,0.748104,0.281113,12212,1300.442188,96.134949,146.413364,2901,32,2034,28,travis,grosser,5,0.4,333,7,2646,false,false,false,false,0,1,0,0,0,0,43,1
sabado,tarde,false,false,false,12,1,0,0,23,23,22,0,1,1978,6,104.761835,7.060374,143,93,0.005865,0,1,1186,0.748735,0.281525,12212,1300.442188,96.134949,146.413364,2901,32,2034,28,travis,Koronen,4,0.75,41,119,1694,true,true,false,false,0,2,5,2,40,0,242,0
sabado,tarde,false,false,false,12,1,0,0,2,2,0,0,2,0,0,9.319844,0.628106,95,93,0.136364,0,2,1185,0.748523,0.281525,12212,1300.442188,96.134949,146.413364,2901,32,2034,29,travis,Koronen,3,0.666667,41,119,1694,true,true,false,false,0,1,3,2,40,0,271,1
sexta-feira,noite,false,false,false,6,34,0,0,27,27,25,0,2,336,562,112.554583,7.636042,177,61,0.025074,0,6,1184,0.749155,0.281711,12302,1325.88197,97.626402,151.032352,2901,32,2033,31,travis,smlance,41,0.609756,17,14,872,true,true,true,false,0,43,45,12,166,7,0,0
quarta-feira,manha,false,false,true,6,6,0,0,4,4,4,0,0,9,171,38.720732,2.609572,39,36,0.010622,0,3,1183,0.749789,0.288316,12211,1299.975432,96.060929,146.343461,2900,32,2031,33,travis,indirect,16,0.9375,627,11,2759,true,true,false,false,53,350,127,30,198,10,0,0
terca-feira,madrugada,false,false,false,2,1,0,0,4,4,3,0,1,12,12,18.196604,1.226325,113,91,0.039098,0,2,1182,0.749577,0.279699,12211,1299.975432,96.060929,146.343461,2900,32,2030,32,travis,esasse,22,0.772727,27,19,2113,true,false,false,false,1,16,27,3,12,0,70,1
domingo,tarde,false,false,false,8,1,0,0,1,1,1,0,0,18,0,4.278197,0.294074,24,24,0.034237,0,0,1181,0.749365,0.263909,12118,1302.11256,96.137977,146.806404,2895,33,2028,33,travis,smlance,40,0.6,17,14,867,true,true,true,false,0,36,44,12,146,5,19,1
domingo,madrugada,false,false,false,21,250,11,7,164,182,154,0,18,2175,2930,3040.359673,208.98776,254,26,0.005714,0,2,1180,0.749153,0.264286,12114,1302.542513,96.169721,146.854879,2895,33,2027,32,travis,smlance,39,0.589744,17,14,866,true,true,true,false,0,34,43,12,145,5,3,1
sabado,noite,false,false,false,51,1,0,0,1,1,1,0,0,2,0,4.181872,0.287452,22,22,0.031474,0,3,1179,0.74894,0.264664,12118,1302.11256,96.137977,146.806404,2895,33,2027,32,travis,smlance,38,0.578947,17,14,866,true,true,true,false,0,34,42,12,145,5,-1,1
sabado,madrugada,false,false,false,6,13,1,1,13,15,14,0,0,692,585,58.043064,3.989749,66,23,0.01295,0,2,1178,0.749576,0.263309,12118,1302.11256,96.137977,146.806404,2893,33,2026,35,travis,smlance,37,0.594595,17,14,865,true,true,false,false,0,32,41,12,143,5,18,0
sexta-feira,noite,false,true,false,51,27,0,0,25,25,23,0,2,82,655,264.232651,18.162757,97,17,0.011511,0,6,1177,0.750212,0.263309,12118,1302.11256,96.137977,146.806404,2893,33,2026,35,travis,asymmetric,3,0.666667,14,10,2231,true,false,false,false,1,2,4,0,22,0,120,0
sexta-feira,noite,false,false,false,22,2,0,0,5,5,5,0,0,9,41,22.165555,1.52361,30,16,0.011628,0,2,1176,0.75085,0.265988,12118,1302.11256,96.137977,146.806404,2893,33,2026,35,travis,smlance,36,0.611111,17,14,865,true,true,false,false,0,32,40,12,140,5,103,0
quinta-Feira,noite,false,false,true,13,5,0,0,3,3,3,0,0,13,36,22.785535,1.540574,31,20,0.020802,0,4,1175,0.750638,0.267459,12190,1298.933552,95.816243,146.103363,2893,34,2025,40,travis,indirect,15,0.933333,627,11,2753,true,true,false,false,60,368,127,34,225,11,0,1
quinta-Feira,noite,false,false,true,10,2,0,0,1,1,0,0,1,0,0,4.805063,0.32486,5,5,0.007463,1,3,1174,0.750426,0.268657,12177,1299.088445,95.918535,146.259341,2893,34,2025,42,travis,indirect,14,0.928571,627,11,2753,true,true,false,false,60,365,124,34,223,11,5,1
quinta-Feira,noite,false,false,true,9,1,0,0,1,1,1,0,0,11,0,3.838519,0.259514,13,13,0.019403,1,2,1173,0.750213,0.268657,12177,1299.088445,95.918535,146.259341,2893,34,2025,39,travis,indirect,13,0.923077,627,11,2753,true,true,false,false,60,365,123,34,223,11,5,1
segunda-feira,madrugada,false,false,false,22,1,0,0,2,2,2,0,0,3,8,0,0,0,0,0,0,9,1172,0.75,0.266272,12177,1299.088445,95.918535,146.259341,2889,34,2021,39,travis,Agis-,2,1,122,117,1528,true,false,false,false,1,3,1,0,1,0,16,1
segunda-feira,madrugada,false,false,false,65,1,0,0,1,1,1,0,0,0,2,4.570107,0.308978,2,2,0.002959,0,2,1171,0.749787,0.266272,12177,1299.088445,95.918535,146.259341,2889,34,2021,40,travis,Agis-,1,1,122,117,1528,true,false,false,false,0,3,0,0,1,0,5488,1
sabado,noite,false,false,false,2,1,0,0,13,13,12,0,1,14,32,0,0,0,0,0,0,2,1170,0.749573,0.262319,12177,1299.088445,95.918535,146.259341,2888,34,2020,39,travis,Koronen,2,0.5,41,119,1680,true,true,false,false,0,0,2,0,38,0,1,1
sabado,noite,false,true,false,18,35,0,0,46,46,45,0,1,231,60,425.577356,28.772608,207,51,0.017391,0,4,1169,0.749358,0.262319,12177,1299.088445,95.918535,146.259341,2888,34,2020,39,travis,Koronen,1,0,41,119,1680,true,true,false,false,0,0,1,0,38,0,7252,1
sabado,tarde,false,true,false,25,1,0,0,15,15,13,0,2,48,6,66.737635,4.512025,127,51,0.019908,0,2,1168,0.75,0.274119,12177,1299.088445,95.918535,146.259341,2888,34,2020,36,travis,Koronen,0,0,41,119,1680,true,true,false,false,0,0,0,0,1,0,147,0
sabado,manha,false,false,true,16,1,0,0,2,2,2,0,0,91,0,9.768399,0.6604,28,21,0.032258,1,0,1167,0.749786,0.274962,12177,1299.088445,95.918535,146.259341,2888,33,2020,34,travis,segiddins,63,0.904762,332,168,1124,true,true,true,false,52,332,57,131,179,10,23,1
sabado,manha,false,false,true,4,1,0,0,22,22,20,0,2,52,20,98.811506,6.680227,159,35,0.023077,0,2,1166,0.749571,0.275385,12177,1299.088445,95.918535,146.259341,2888,33,2020,37,travis,segiddins,62,0.903226,332,168,1124,true,true,false,false,52,332,56,131,178,10,63,1
sexta-feira,noite,false,false,false,50,1,0,0,1,1,0,0,1,0,0,4.787108,0.32364,4,4,0.006173,0,0,1165,0.749356,0.274691,12175,1298.480493,95.852156,146.119097,2886,33,2019,33,travis,esasse,21,0.761905,27,19,2102,true,false,false,false,1,16,26,3,11,0,-1,1
quinta-Feira,noite,false,false,false,32,1,0,0,2,2,2,0,0,2,2,8.634494,0.58375,20,17,0.025994,0,2,1164,0.749141,0.272171,12175,1298.480493,95.852156,146.119097,2882,33,2018,40,travis,jordanthomas,0,0,15,13,1883,false,true,false,false,0,0,0,0,0,0,50,1
quarta-feira,madrugada,false,false,false,33,2,0,0,1,1,1,0,0,4,0,4.762174,0.321955,10,10,0.014225,0,0,1163,0.748925,0.283073,12175,1298.480493,95.852156,146.119097,2874,33,2016,39,travis,mastfish,0,0,4,5,1126,false,false,false,false,0,0,0,0,0,0,19,1
terca-feira,manha,false,false,true,14,1,0,0,1,1,0,0,1,0,0,4.527788,0.306117,1,1,0.001425,0,0,1162,0.748709,0.283476,12175,1298.480493,95.852156,146.119097,2874,33,2016,32,travis,sferik,6,0.666667,2175,127,2638,true,true,false,false,0,0,0,0,1,0,620,1
terca-feira,manha,false,false,false,45,1,0,0,2,2,2,0,0,2,13,8.902333,0.601874,23,23,0.03281,0,0,1161,0.748493,0.28388,12175,1298.480493,95.852156,146.119097,2873,32,2016,32,travis,tf,1,1,14,2,2502,true,false,false,false,1,7,1,0,2,0,5512,1
segunda-feira,manha,false,false,true,48,2,0,0,2,2,2,0,0,4,20,9.218041,0.625243,17,17,0.02391,0,11,1160,0.748276,0.277075,12164,1297.270635,95.609997,145.922394,2871,31,2015,43,travis,indirect,12,0.916667,627,11,2743,true,true,false,false,62,392,124,34,307,11,0,1
segunda-feira,madrugada,false,false,true,7,1,0,0,1,1,1,0,0,10,0,4.467182,0.303001,42,42,0.058824,0,8,1159,0.748059,0.27591,12164,1297.270635,95.609997,145.922394,2870,31,2014,35,travis,indirect,11,0.909091,627,11,2742,true,true,false,false,62,389,124,32,311,11,0,1
domingo,tarde,false,false,false,22,1,0,0,1,1,1,0,0,7,0,4.563181,0.313663,24,24,0.033473,0,0,1158,0.748705,0.273361,12118,1302.11256,96.137977,146.806404,2869,31,2014,40,travis,asymmetric,2,1,14,10,2219,false,false,false,false,1,2,3,0,3,0,896,0
domingo,manha,false,false,false,2,1,0,0,8,8,7,0,1,35,37,34.558551,2.344186,100,51,0.029207,0,0,1157,0.748487,0.27121,12142,1296.409158,95.618514,145.857355,2869,31,2014,41,travis,esasse,20,0.75,27,19,2097,true,false,false,false,1,16,25,3,11,0,1,1
domingo,madrugada,false,false,true,5,1,1,0,1,2,2,0,0,3,16,9.534451,0.644584,2,2,0.002805,0,8,1156,0.74827,0.27209,12177,1299.088445,95.918535,146.259341,2869,31,2013,48,travis,indirect,10,0.9,627,11,2741,true,true,false,false,59,381,115,31,305,11,24,1
sexta-feira,noite,false,true,false,97,2,0,0,5,5,5,0,0,8,29,32.309442,2.191827,34,24,0.002821,0,0,1155,0.748918,0.267983,12144,1295.125165,95.520422,145.668643,2868,31,2012,37,travis,steved,0,0,16,2,2607,false,false,false,false,0,0,0,0,2,0,486,0
sexta-feira,madrugada,false,false,false,89,3,1,0,1,2,2,0,0,27,34,4.349476,0.295062,14,14,0.020115,0,2,1154,0.7487,0.265805,12144,1295.125165,95.520422,145.668643,2868,31,2011,37,travis,frsyuki,0,0,693,12,2417,true,false,false,false,0,0,0,0,1,0,4,1
quinta-Feira,noite,false,false,false,31,2,0,0,2,2,2,0,0,6,10,4.103495,0.278375,27,27,0.038849,0,6,1153,0.748482,0.266187,12144,1295.125165,95.520422,145.668643,2868,30,2011,35,travis,EduardoBautista,3,0.666667,24,29,1219,true,false,false,false,0,3,2,0,1,0,37,1
quinta-Feira,manha,false,false,true,56,4,1,0,4,5,4,0,0,0,102,4.809099,0.327264,12,12,0.016783,0,7,1152,0.748264,0.262937,12144,1290.843215,95.520422,145.668643,2868,29,2011,32,travis,indirect,9,0.888889,627,11,2739,true,true,false,false,57,378,123,29,317,11,53,1
quarta-feira,noite,false,false,false,18,1,0,0,1,1,1,0,0,3,0,4.620246,0.315461,5,5,0.007032,0,2,1151,0.748045,0.260197,12142,1291.055839,95.536155,145.692637,2867,29,2010,32,travis,EduardoBautista,2,0.5,24,29,1218,false,false,false,false,0,1,1,0,0,0,0,1
quarta-feira,madrugada,false,false,false,2,1,0,0,7,7,5,0,2,20,4,29.920553,2.029768,82,47,0.014006,0,2,1150,0.747826,0.261905,12144,1295.125165,95.520422,145.668643,2866,29,2009,35,travis,esasse,19,0.736842,27,19,2092,true,false,false,false,1,10,24,3,11,0,1335,1
quarta-feira,madrugada,false,false,false,2,2,0,0,8,8,7,0,1,12,24,35.984912,2.441165,84,47,0.019608,0,3,1149,0.747607,0.261905,12144,1295.125165,95.520422,145.668643,2866,29,2009,34,travis,esasse,18,0.722222,27,19,2092,true,false,false,false,1,10,23,3,11,0,1349,1
terca-feira,madrugada,false,false,false,2,2,0,0,6,6,5,0,1,6,11,25.98956,1.77456,48,45,0.014085,0,4,1148,0.747387,0.259155,12137,1290.681387,95.410728,145.587872,2865,30,2008,32,travis,esasse,17,0.705882,27,19,2091,true,false,false,false,1,9,22,2,10,0,0,1
segunda-feira,noite,false,false,true,41,4,0,0,3,3,2,0,1,11,38,18.626525,1.271814,27,20,0.02,0,14,1147,0.747167,0.257143,12137,1290.681387,95.410728,145.587872,2865,30,2008,34,travis,indirect,8,875,627,11,2736,true,true,false,false,61,357,114,29,313,11,1,1
