@relation 'netty-data-weka.filters.unsupervised.attribute.StringToNominal-Rfirst-last-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {terca-feira,segunda-feira,sabado,sexta-feira,quinta-Feira,domingo,quarta-feira}
@attribute created_at_day_turn {noite,tarde,madrugada,manha}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {false,true}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {buchgr,normanmaurer,maxwindiff,Scottmitch,mm-binary,vietj,daschl,trustin,windie,kerumai,qiangjinjiu,johnou,CodingFabian,jamel,cnapagoda,guidomedina,Spikhalskiy,nmittler,rtimush,mosesn,blucas,Karry,jchambers,jiafu1115,travishaagen,alkemist,liuzhengyang,lovesea42,huguesb,ejona86,houdejun214,MediumOne,slandelle,ifesdjeen,yetisno,ferrybig,cdancy,NiteshKant,earthling,jza70,louxiu,technocoreai,xkr47,Apache9,zsxwing,skyao,hepin1989,eantaev,rayh176,PierreCoquentin,lukehutch,pieteradejong,jakubjanecek,Underbalanced,louiscryan,sbtourist,develar,ninja-,slachiewicz,loolooyyyy,merlimat,zhangshun2014,hgl888,rdicroce,jroper,jenskordowski,Adam-,silvaran,mubarak,serioussam,fratboy,sverkera,kvr000,mrb-twx,tomasol,vargarob,eincs,myArea51,sja,chrisprobst,grgvineet,rkapsi,yawkat,ioanbsu,djchen,wangzhiheng,sunng87,darabos,FeiWongReed,tomaszc,flozano,glennleidy,JungMinu,hamzaxx,syucream,0mok,woshilaiceshide,atellwu,mikkokar,jedesah,andyHa,clebertsuconic,ruslansennov,rovarga,robinst,idelpivnitskiy,fredericBregier,jestan,Alwayswithme,lime62,ThomasLau,benevans,jingene,d-t-w,garretwu,leogomes,ddossot,pdalpra,wouterhund,luciferous,robertpanzer,tbocek,opinali,jpinner,danbev,casidiablo,lhkzh,yhleeus,ngocdaothanh,mcraveiro,andreipet,sammychen105,elad-yosifon,adriancole,reflection,gariev,dittos,wf2030,beckje01,MichaelScofield,zcourts,ysammy,Pyrolistical,grahamedgecombe,fbarberamzn,heinousjay,timboudreau,jongyeol,jakobbuchgraber,naude-r,gitter-badger,afredlyj,amuniz,g-eorge,Matthias247,CruzBishop,jverce,bk1te,thobbs,pat2013,lw346,profer,bigrasjf,bfritz,youngero,dkocher,kichik,marekjelen,ylgrgyq,plucury,mikereedell,schulzp,zhuguowei01,WillemJiang,zw1127,onlychoice,Scottmitch1,notz,kangjunwei,nitsanw,gaol,xmxsuperstar,michaelklishin,perfectid,houyanjun,alepar,fboucher38,philbaxter,Lekanich,belliottsmith,dns,54k,j3h,jiangzezhou1989,dhanaraj0,WhiteTrashLord,jjYBdx4IL,ctron,jkeys089,mkrueger92,mousom,dragonsinth,tblongjia,died103times,anilsaldhana,tea-dragon,xhumanoid,CoNDoRip,itzg,jbertram,bucjac,aaronriekenberg,PhantomJin,m0wfo,nisihara562,JatinderSingh,andrewgaul,cmcmaugh,xfrag,vschafer,swankjesse,stIncMale,sskachkov,MiddleBen,mleventi,veebs,chenxiuheng,wgallagher,milenkovicm,igstan,arianitu,koen-serry,danielnorberg,BabyDuncan,smiera,nikolajovanovic,craigday,d4r7hk3rm17,mkjellman,lospejos,darionyaphet,okapies,planerist,ANorwell,velmurugan-0186,mhgrove,gsoltis,quickwango,aledale,goaway,radimch,sofent,jwils,matlach,tsingxu,mbakkar,ssilverman,kxbmap,golovnin,alainw,TonyRice,diginori,menacher,irelandKen,razvan-jurca,shreyharia,Andrei-Pozolotin,ryanobjc,siteware,michielbaird,andrewcox,georgecao,Melon1017,infynyxx,adamv,mauricio,hgschmie,haremyak,EugenDueck,lucky,kryptonics411,mcaserta,justinsb,cloudaloe,md-5,carrot-garden,gamlerhart,ming13,matterkkila,barkbay,broach,jeje,glynnm,anathan,stefanmk,bartex80,macer1,arya,matzew,tsuna,jaens,mheath,dantran,coltnz,ytfei,ankurcha,alex-berger,obergner,AtKaaZ,losipiuk,sprsquish,illicitonion,jfallows,jamestyrrell,izstas,gbehrmann,tianjiaguo66,94c3,spullara,mattiasrosberg,boldt,echarles,jabley,trask,cgbystrom,jrask,zhen9ao,transistorize,palmerabollo,rshelley,chavdar,mariusaeriksen,valodzka,motlin,jeffgriffith,evnm,coderunner,pfisterer,nibin,reines,fbarber,danbim,aperepel,waywardmonkeys,Rogiel,iainmcgin,wg,antlen}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {false,true}
@attribute watcher_project {false,true}
@attribute req_follows_integrator {true,false}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
sabado,manha,false,false,true,58,2,0,0,3,3,3,0,0,263,60,22.869012,0.365816,0,0,0,0,0,1767,0.469723,0.300926,98645,323.077703,13.249531,34.396067,5030,26,1796,80,travis,normanmaurer,391,0.644501,475,12,1822,true,true,false,false,175,646,130,299,326,5,-1,1
sabado,manha,false,false,true,90,2,1,0,2,3,2,0,1,30,161,28.351816,0.453519,7,6,0.001157,0,5,1766,0.469422,0.300926,98645,323.077703,13.249531,34.396067,5030,26,1796,81,travis,normanmaurer,390,0.64359,475,12,1822,true,true,false,false,175,646,129,299,326,5,791,1
sabado,manha,false,false,true,60,1,1,0,2,3,3,0,0,104,0,13.444633,0.215062,3,2,0.001157,0,2,1765,0.469122,0.300926,98645,323.077703,13.249531,34.396067,5030,26,1796,80,travis,normanmaurer,389,0.642674,475,12,1822,true,true,false,false,175,646,128,299,326,5,6158,1
sabado,manha,false,false,true,60,1,2,0,2,4,4,0,0,144,76,18.535518,0.296497,2,1,0.001157,0,5,1764,0.468821,0.300926,98645,323.077703,13.249531,34.396067,5030,26,1796,79,travis,normanmaurer,388,0.641753,475,12,1822,true,true,false,false,175,646,127,299,326,5,3415,1
sabado,manha,false,false,true,38,1,1,0,3,4,4,0,0,25,32,18.252813,0.1822,0,0,0,0,2,1763,0.46852,0.300926,133005,343.866772,14.27014,39.645126,5030,26,1796,79,travis,normanmaurer,387,0.640827,475,12,1822,true,true,false,false,175,645,126,299,326,5,0,1
sabado,manha,false,false,true,23,1,0,0,1,1,1,0,0,0,45,4.565344,0.045742,2,2,0.002315,0,0,1762,0.468218,0.300926,132201,354.528332,14.568725,41.542802,5030,26,1796,79,travis,normanmaurer,386,0.639896,475,12,1822,true,true,false,false,175,645,125,299,326,5,761,1
sabado,madrugada,false,false,false,118,1,2,0,3,5,5,0,0,33,124,23.260346,0.232185,1,1,0,0,5,1761,0.467916,0.300926,133005,343.866772,14.27014,39.645126,5030,26,1795,77,travis,rdicroce,0,0,2,0,1326,false,false,false,false,0,0,0,0,0,0,1111,1
sexta-feira,noite,false,false,false,67,1,0,0,1,1,1,0,0,0,23,4.565441,0.045572,2,2,0.00235,0,1,1760,0.468182,0.297297,133005,343.919402,14.27014,39.645126,5030,26,1795,73,travis,Scottmitch,190,0.110526,38,9,853,true,true,false,false,93,583,143,549,328,4,0,0
sexta-feira,noite,false,false,false,64,3,10,0,23,33,33,0,0,3123,7,215.941585,2.155538,21,10,0,0,2,1759,0.467879,0.297998,133005,343.919402,14.27014,39.645126,5030,26,1795,82,travis,Scottmitch,189,0.10582,38,9,853,true,true,false,false,93,582,142,549,326,4,1,1
sexta-feira,noite,false,true,false,116,2,10,0,22,32,33,0,0,6098,14,293.479242,2.929523,21,10,0,0,21,1758,0.468146,0.297647,133005,343.919402,14.27014,39.645126,5030,26,1795,82,travis,Scottmitch,188,0.106383,38,9,853,true,true,false,false,93,581,141,546,326,4,0,0
sexta-feira,madrugada,false,false,false,92,1,0,0,2,2,2,0,0,39,0,9.065578,0.090493,4,4,0.004728,0,6,1757,0.467843,0.299054,133005,343.919402,14.27014,39.645126,5023,25,1794,77,travis,Scottmitch,187,0.101604,38,9,852,true,true,true,false,94,582,140,546,326,4,0,1
quinta-Feira,noite,false,false,false,7,1,0,0,1,1,1,0,0,31,0,4.567107,0.04576,1,1,0.001181,0,4,1756,0.468109,0.298701,132201,354.581282,14.568725,41.542802,5022,25,1794,70,travis,jroper,4,0.5,348,0,2275,true,true,false,false,1,6,1,0,3,0,1,0
quinta-Feira,manha,false,false,false,65,1,0,0,1,1,1,0,0,2,0,4.347395,0.043558,0,0,0,0,3,1755,0.467806,0.303357,132201,354.581282,14.568725,41.542802,5022,25,1794,77,travis,skyao,0,0,9,0,1289,false,false,false,false,0,0,0,0,3,0,88,1
terca-feira,noite,false,false,false,61,1,0,0,1,1,1,0,0,10,0,3.781547,0.037746,4,4,0.004884,0,1,1754,0.468073,0.304029,132890,343.79562,14.267439,39.679434,5016,26,1792,75,travis,Scottmitch,186,0.102151,38,9,850,true,true,false,false,94,578,145,556,307,4,1,0
terca-feira,noite,false,false,false,61,2,0,0,8,8,8,0,0,112,0,58.125805,0.580197,14,9,0.004902,0,9,1753,0.46834,0.305147,132890,343.79562,14.267439,39.679434,5016,26,1792,74,travis,Scottmitch,185,0.102703,38,9,850,true,true,false,false,94,577,144,555,304,4,0,0
terca-feira,noite,false,false,true,49,2,0,0,1,1,1,0,0,116,0,9.093127,0.14545,7,7,0.008578,0,6,1752,0.468037,0.305147,98533,322.8766,13.244294,34.435164,5016,26,1792,73,travis,normanmaurer,385,0.638961,475,12,1818,true,true,false,false,176,672,137,302,293,3,0,1
terca-feira,noite,false,false,true,40,1,2,0,2,4,4,0,0,247,0,18.128214,0.180951,4,3,0.002451,0,2,1751,0.468304,0.305147,132890,343.79562,14.267439,39.679434,5016,26,1792,79,travis,normanmaurer,384,0.640625,475,12,1818,true,true,false,false,176,671,136,302,293,3,0,0
terca-feira,noite,false,false,true,84,2,0,0,3,3,3,0,0,144,0,24.480261,0.391577,1,1,0,0,5,1750,468,0.305147,98533,322.8766,13.244294,34.435164,5016,26,1792,72,travis,normanmaurer,383,0.639687,475,12,1818,true,true,false,false,176,670,135,302,293,3,0,1
terca-feira,noite,false,false,true,72,2,0,0,3,3,3,0,0,68,125,27.009422,0.269601,1,1,0,0,4,1749,0.467696,0.305147,132890,343.79562,14.267439,39.679434,5016,26,1792,73,travis,normanmaurer,382,0.638743,475,12,1818,true,true,false,false,176,669,134,302,293,3,0,1
terca-feira,noite,false,false,true,69,2,0,0,1,1,1,0,0,64,0,4.344008,0.043361,11,11,0.01348,0,9,1748,0.467391,0.305147,132890,343.79562,14.267439,39.679434,5016,26,1792,81,travis,normanmaurer,381,0.637795,475,12,1818,true,true,false,false,176,668,133,302,293,3,0,1
terca-feira,noite,false,false,true,36,1,0,0,1,1,1,0,0,7,0,4.63263,0.046242,5,5,0.006127,0,3,1747,0.467086,0.305147,132890,343.79562,14.267439,39.679434,5016,26,1792,73,travis,normanmaurer,380,0.636842,475,12,1818,true,true,false,false,176,667,132,302,293,3,0,1
sexta-feira,noite,false,false,true,65,2,1,0,5,6,3,0,3,63,562,55.674378,0.555724,24,14,0.003745,0,5,1746,0.466781,0.307116,132861,343.351322,14.2555,39.537562,5003,26,1788,79,travis,normanmaurer,379,0.635884,475,12,1814,true,true,false,false,173,661,135,300,285,3,0,1
sexta-feira,noite,false,false,true,42,1,0,0,3,3,3,0,0,12,14,13.853438,0.221594,10,10,0,0,4,1745,0.466476,0.307116,98529,322.767916,13.234682,34.426413,5003,26,1788,69,travis,normanmaurer,378,0.634921,475,12,1814,true,true,false,false,173,660,134,300,285,3,0,1
sexta-feira,noite,false,false,true,53,2,0,0,4,4,3,0,1,22,166,35.459596,0.567198,28,19,0.0125,0,2,1744,0.46617,0.30625,98529,322.767916,13.234682,34.426413,5003,26,1788,75,travis,normanmaurer,377,0.633952,475,12,1814,true,true,false,false,173,659,133,300,285,3,0,1
sexta-feira,noite,false,false,false,80,2,0,0,1,1,1,0,0,4,0,8.774151,0.087581,4,4,5,0,4,1743,0.466437,0.30625,132861,343.351322,14.2555,39.537562,5003,26,1788,67,travis,Scottmitch,184,0.103261,38,9,846,true,true,false,false,91,566,141,567,296,4,0,0
sexta-feira,noite,false,false,false,39,2,0,0,3,3,3,0,0,230,110,22.576432,0.225351,3,3,0.0025,0,7,1742,0.466705,0.30625,132861,343.351322,14.2555,39.537562,5003,26,1788,69,travis,Scottmitch,183,0.103825,38,9,846,true,true,false,false,91,565,140,567,296,4,0,0
quinta-Feira,noite,false,false,true,90,2,3,0,2,5,4,0,1,73,381,45.286347,0.725973,27,18,0,0,6,1741,0.466399,0.31202,98519,321.491286,13.225875,34.429907,4998,26,1787,67,travis,normanmaurer,376,0.632979,474,12,1813,true,true,false,false,173,656,131,303,273,3,0,1
quinta-Feira,tarde,false,false,true,73,1,0,0,1,1,1,0,0,3,0,4.224844,0.067727,8,8,0.010243,0,2,1740,0.466092,0.31114,98518,321.494549,13.226009,34.430256,4998,26,1787,67,travis,normanmaurer,375,632,474,12,1813,true,true,false,false,173,652,129,301,273,3,0,1
quinta-Feira,madrugada,false,false,false,103,1,0,0,14,14,14,0,0,238,32,61.143446,0.611152,25,10,0.002571,0,3,1739,0.46636,0.308483,132796,342.435013,14.254947,39.556914,4994,26,1786,67,travis,Scottmitch,182,0.104396,38,9,844,true,true,false,false,91,562,137,569,286,4,0,0
quarta-feira,noite,false,false,false,60,3,0,0,16,16,16,0,0,797,82,79.604604,0.795679,27,10,0.002571,0,44,1738,0.466628,0.307198,132796,342.435013,14.254947,39.556914,4994,26,1786,68,travis,Scottmitch,181,0.104972,38,9,844,true,true,false,false,91,555,136,568,281,4,0,0
quarta-feira,tarde,false,false,true,47,1,0,0,4,4,3,0,1,30,0,19.090236,0.306031,16,8,0.01023,0,5,1737,0.466321,0.305627,98518,321.494549,13.226009,34.430256,4992,26,1786,69,travis,normanmaurer,374,0.631016,474,12,1812,true,true,false,false,172,640,127,320,275,3,0,1
quarta-feira,tarde,false,false,false,3,1,0,0,1,1,1,0,0,2,0,2.837466,0.065059,0,0,0,0,4,1736,0.46659,0.305913,62820,249.506527,12.225406,32.41006,4992,26,1786,68,unknown,jenskordowski,0,0,0,0,237,false,false,false,false,1,3,0,0,0,0,12,0
quarta-feira,manha,false,false,true,25,1,0,0,1,1,0,0,1,0,0,4.473302,0.07171,14,14,0.018253,0,0,1735,0.466282,0.308996,98512,321.41262,13.206513,34.432353,4991,26,1786,68,travis,normanmaurer,373,0.630027,474,12,1812,true,true,false,false,172,640,125,320,262,3,-1,1
quarta-feira,madrugada,false,true,false,6,1,0,0,1,1,1,0,0,22,0,5.118371,0.051352,8,8,0.01043,0,1,1734,0.466551,0.308996,131992,352.953209,14.523607,41.457058,4989,26,1785,69,travis,Adam-,1,0,15,0,1928,true,false,false,false,0,0,0,0,1,0,-1,0
domingo,madrugada,false,false,false,88,8,0,0,2,2,2,0,0,184,0,4.262994,0.042609,0,0,0,0,11,1732,0.46709,0.311321,132583,340.873264,14.225051,38.77571,4968,25,1782,78,travis,ninja-,3,0,3,35,718,true,false,false,false,16,160,5,1,4,2,8,0
domingo,madrugada,false,false,false,185,1,0,0,1,1,1,0,0,90,0,4.53093,0.045287,0,0,0,0,10,1731,0.46736,0.30643,132583,340.873264,14.225051,38.77571,4968,25,1782,76,travis,ninja-,2,0,3,35,718,true,false,true,false,16,158,4,1,3,2,3,0
sexta-feira,noite,false,false,false,81,1,0,0,2,2,2,0,0,34,54,9.119998,0.091322,5,4,0.005563,0,8,1730,0.46763,0.308762,132456,341.381289,14.216042,39.431962,4963,25,1781,71,travis,Scottmitch,179,0.106145,38,9,839,true,true,false,false,86,535,132,557,263,4,0,0
sexta-feira,noite,false,false,true,88,1,0,0,1,1,1,0,0,22,0,4.424661,0.070985,0,0,0,0,10,1729,0.467322,0.308762,98452,321.537399,13.204404,34.453338,4963,25,1781,73,travis,normanmaurer,372,0.629032,474,12,1807,true,true,false,false,173,641,121,312,252,2,47,1
sexta-feira,noite,false,false,true,53,1,1,0,1,2,2,0,0,95,0,9.443915,0.151508,0,0,0,0,2,1728,0.467014,0.308762,98465,321.566039,13.212817,34.448789,4963,25,1781,70,travis,normanmaurer,371,0.628032,474,12,1807,true,true,false,false,173,641,120,312,252,2,29,1
sexta-feira,noite,false,false,true,38,1,0,0,2,2,2,0,0,6,12,8.667056,0.139045,0,0,0,0,2,1727,0.466705,0.308762,98452,321.537399,13.204404,34.453338,4963,25,1781,73,travis,normanmaurer,370,0.627027,474,12,1807,true,true,false,false,173,641,119,312,252,2,50,1
sexta-feira,noite,false,false,true,56,1,0,0,6,6,6,0,0,32,13,27.059282,0.434111,1,1,0,0,0,1726,0.466396,0.308762,98452,321.537399,13.204404,34.453338,4962,25,1781,71,travis,normanmaurer,369,0.626016,474,12,1807,true,true,false,false,173,641,118,310,252,2,31,1
sexta-feira,tarde,false,false,false,42,1,0,0,3,3,3,0,0,76,48,13.000087,0.130176,2,2,0,0,6,1725,0.466087,0.308762,132443,341.361944,14.209887,39.435833,4962,25,1781,70,travis,silvaran,0,0,0,0,1809,true,false,false,false,2,1,0,0,5,0,59,1
sexta-feira,madrugada,false,false,false,21,1,38,0,7,45,45,0,0,2203,1827,215.292338,2.155821,5,4,0,0,7,1724,0.466357,0.31339,132443,341.316642,14.209887,39.435833,4961,24,1780,78,travis,mubarak,0,0,15,70,1655,false,true,true,false,3,9,0,0,0,0,41,0
quinta-Feira,madrugada,false,false,false,39,1,0,0,1,1,1,0,0,0,23,4.955395,0.079499,1,1,0.001435,0,1,1721,0.466589,0.315638,98428,321.605641,13.207624,34.461739,4955,23,1779,67,travis,serioussam,1,1,8,4,1524,true,false,false,false,1,5,1,3,10,0,0,1
quarta-feira,noite,false,false,true,41,1,0,0,1,1,1,0,0,37,0,4.507887,0.07232,7,7,0.01016,0,1,1720,0.466279,0.310595,98428,321.605641,13.207624,34.461739,4953,23,1779,71,travis,normanmaurer,367,0.626703,474,12,1805,true,true,false,false,170,626,114,293,240,2,1159,1
quarta-feira,tarde,false,false,false,43,1,1,0,2,3,3,0,0,9,35,14.604692,0.146315,3,3,0.002894,0,5,1719,0.46655,0.311143,132420,341.360822,14.212355,39.404924,4953,23,1779,70,travis,Scottmitch,178,0.106742,38,9,837,true,true,false,false,83,504,125,538,259,4,1,0
quarta-feira,tarde,false,false,false,47,1,0,0,3,3,3,0,0,18,0,13.115257,0.131393,11,8,0.005789,0,2,1718,0.466822,0.311143,132420,341.360822,14.212355,39.404924,4952,23,1779,69,travis,Scottmitch,177,0.107345,38,9,837,true,true,false,false,83,503,124,538,259,4,0,0
quarta-feira,tarde,false,false,false,59,1,0,0,3,3,3,0,0,25,24,14.282281,0.143085,12,8,0.008683,0,2,1717,0.467094,0.311143,132420,341.360822,14.212355,39.404924,4952,23,1779,69,travis,Scottmitch,176,0.107955,38,9,837,true,true,false,false,83,502,123,538,259,4,0,0
quarta-feira,tarde,false,false,false,19,1,0,0,1,1,1,0,0,0,12,4.75367,0.047624,5,5,0.007236,0,1,1716,0.467366,0.311143,132420,341.360822,14.212355,39.404924,4952,23,1779,68,travis,Scottmitch,175,0.108571,38,9,837,true,true,false,false,83,501,122,538,259,4,0,0
quarta-feira,tarde,false,false,false,124,1,0,0,1,1,1,0,0,25,0,4.471059,0.044793,2,2,0.002894,0,13,1715,0.467638,0.311143,132420,341.360822,14.212355,39.404924,4952,23,1779,70,travis,Scottmitch,174,0.109195,38,9,837,true,true,false,false,83,500,121,538,259,4,1,0
quarta-feira,tarde,false,false,false,31,1,0,0,3,3,3,0,0,61,0,14.836347,0.148636,1,1,0,0,8,1714,0.467911,0.311143,132420,341.360822,14.212355,39.404924,4952,23,1779,67,travis,Scottmitch,173,0.109827,38,9,837,true,true,false,false,83,499,120,538,259,4,0,0
quarta-feira,manha,false,false,true,42,1,0,0,2,2,2,0,0,23,0,8.671127,0.139111,3,3,0.00436,0,5,1713,0.467601,0.30814,98428,321.605641,13.207624,34.461739,4949,23,1779,72,travis,normanmaurer,366,0.625683,474,12,1805,true,true,false,false,173,625,112,281,239,1,161,1
quarta-feira,manha,false,false,true,64,1,0,0,1,1,1,0,0,0,2,4.833005,0.077536,0,0,0,0,0,1712,0.46729,0.30814,98428,321.605641,13.207624,34.461739,4949,23,1779,65,travis,normanmaurer,365,0.624658,474,12,1805,true,true,false,false,173,625,111,281,239,1,-1,1
quarta-feira,manha,false,false,true,32,1,0,0,1,1,0,0,1,0,0,4.326539,0.06941,13,13,0.018895,0,0,1710,0.467251,0.30814,98428,321.605641,13.207624,34.461739,4949,23,1779,64,travis,normanmaurer,363,0.625344,474,12,1805,true,true,false,false,173,624,109,281,239,1,-1,1
terca-feira,noite,false,false,false,67,6,3,0,5,8,6,0,0,963,1475,27.095467,0.272472,4,4,0.001464,0,7,1709,0.467525,0.300146,131616,352.054461,14.511913,41.309567,4948,23,1778,67,travis,nmittler,91,0.065934,39,3,606,true,false,false,false,29,202,23,191,42,0,0,0
terca-feira,madrugada,false,false,false,37,1,0,0,1,1,1,0,0,2,0,4.305567,0.043297,7,7,0.010401,0,2,1708,0.467799,0.301634,131618,351.935146,14.504095,41.30894,4942,23,1777,62,travis,nmittler,90,0.066667,39,3,605,true,false,false,false,29,195,21,172,42,0,0,0
segunda-feira,noite,false,false,false,38,1,0,0,2,2,2,0,0,16,17,9.591932,0.096457,8,6,0.009077,0,2,1707,0.468073,0.299546,131618,351.935146,14.504095,41.30894,4942,23,1777,62,travis,fratboy,1,1,0,0,1878,true,true,false,false,3,15,2,2,5,0,11,0
segunda-feira,madrugada,false,false,false,140,1,4,0,7,11,11,0,0,467,246,52.930388,0.530275,0,0,0,0,7,1706,0.467761,0.30229,132422,341.242392,14.204588,39.404329,4934,23,1776,74,travis,sverkera,0,0,1,3,1880,false,false,false,false,0,0,0,0,0,0,1402,1
sexta-feira,noite,false,false,false,25,2,1,0,5,6,5,0,0,2775,0,22.307074,0.22432,0,0,0,0,7,1705,0.468035,0.292975,131618,351.935146,14.504095,41.30894,4928,25,1774,74,travis,kvr000,0,0,0,0,66,true,false,false,false,0,0,0,0,1,0,6432,0
sexta-feira,noite,false,false,false,46,1,1,0,10,11,11,0,0,171,34,50.250648,0.503656,9,7,0.001497,0,4,1704,0.46831,0.297904,132395,341.153367,14.207485,39.336833,4927,24,1774,60,travis,nmittler,89,0.067416,39,3,602,true,false,false,false,28,189,20,172,39,0,0,0
sexta-feira,tarde,false,false,false,70,1,0,0,7,7,0,0,7,0,0,30.905182,0.309759,11,10,0.003012,0,3,1703,0.468585,0.299699,132395,341.153367,14.207485,39.336833,4927,24,1774,61,travis,nmittler,88,0.068182,39,3,602,true,false,false,false,28,188,19,172,35,0,0,0
sexta-feira,manha,false,false,true,26,1,0,0,5,5,0,0,5,0,0,21.998296,0.353173,16,15,0.009023,0,1,1702,0.46886,0.299248,98401,321.480473,13.211248,34.369569,4925,24,1774,60,travis,normanmaurer,362,0.627072,474,12,1800,true,true,false,false,171,613,109,354,248,1,-1,0
quarta-feira,madrugada,false,false,false,50,2,0,0,7,7,7,0,0,1105,609,22.543213,0.225948,13,10,0.004498,0,23,1701,0.468548,0.296852,132347,341.277097,14.212638,39.3511,4911,24,1771,76,travis,Scottmitch,172,0.104651,38,9,829,true,true,false,false,79,471,114,500,239,4,3,1
quarta-feira,madrugada,false,false,false,52,1,0,0,2,2,2,0,0,17,0,9.427218,0.094488,3,3,0.004498,0,3,1700,0.468824,0.296852,132342,341.289991,14.213175,39.352586,4911,24,1771,65,travis,Scottmitch,171,0.105263,38,9,829,true,true,false,false,79,470,113,500,239,4,3,0
terca-feira,noite,false,false,true,75,1,0,0,1,1,1,0,0,33,0,4.127218,0.041367,0,0,0,0,5,1699,0.468511,0.296852,132342,341.289991,14.213175,39.352586,4911,24,1771,65,travis,normanmaurer,361,0.626039,474,12,1797,true,true,false,false,170,612,113,355,253,1,0,1
segunda-feira,noite,false,false,false,67,1,0,0,2,2,2,0,0,34,0,10.220987,0.102443,4,3,0.004545,0,4,1698,0.468787,0.298485,132329,341.028799,14.207014,39.348896,4904,24,1770,70,travis,Scottmitch,170,0.105882,38,9,828,true,true,false,false,79,461,112,496,235,4,0,0
segunda-feira,noite,false,false,false,27,1,0,0,1,1,0,0,1,0,0,4.281018,0.042908,9,9,0.013636,0,3,1697,0.469063,0.298485,132324,341.041686,14.207551,39.350382,4903,24,1770,68,travis,Scottmitch,169,0.106509,38,9,828,true,true,false,false,79,458,109,492,235,4,2,0
segunda-feira,noite,false,false,false,60,1,0,0,2,2,2,0,0,74,0,9.21408,0.092351,5,4,0.006061,0,2,1696,0.46934,0.298485,132324,341.041686,14.207551,39.350382,4903,24,1770,71,travis,Scottmitch,168,0.107143,38,9,828,true,true,false,false,79,457,108,492,235,4,0,0
segunda-feira,noite,false,false,false,59,1,0,0,5,5,5,0,0,68,2,23.486232,0.235398,4,3,0.001515,0,4,1695,0.469617,0.298485,132324,341.041686,14.207551,39.350382,4903,24,1770,67,travis,Scottmitch,167,0.107784,38,9,828,true,true,false,false,79,456,107,492,235,4,0,0
segunda-feira,noite,false,false,false,61,1,0,0,1,1,1,0,0,20,0,5.188035,0.051999,2,2,0.00303,0,3,1694,0.469894,0.298485,132324,341.041686,14.207551,39.350382,4903,24,1770,68,travis,Scottmitch,166,0.108434,38,9,828,true,true,false,false,79,455,106,492,235,4,0,0
segunda-feira,noite,false,false,false,61,1,0,0,8,8,8,0,0,115,0,38.411262,0.384992,8,3,0.001515,0,7,1693,0.470171,0.298485,132339,341.297728,14.213497,39.353479,4903,24,1770,65,travis,Scottmitch,165,0.109091,38,9,828,true,true,false,false,79,454,105,492,235,4,0,0
