@relation 'meteor-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {terca-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,quarta-feira}
@attribute created_at_day_turn {manha,madrugada,noite,tarde}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {false,true}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {circleci,unknown}
@attribute requester {emgee3,tmeasday,aldeed,glasser,zol,Primigenus,woogenius,laosb,Sarah-Alsinan,mitar,aericson,mattmccutchen,martijnwalraven,trusktr,jithesh55,meonkeys,birkskyum,Kauress,cloudzombie,LewisW,sebakerckhof,avital,fabienb4,dotansimha,lassombra,mquandalle,queso,rafael-nunez,emars,benjamn,pra85,okland,ozsay,zimme,rdickert,jiku,jrmlstf,tonycastle,nagelflorian,sedouard,n1mmy,bwobst,mjmasn,bwhitty,IeuanG,nathan-muir,brunocassol,Veered,aofrozen,slava,sheeldotme,reel,lpinto93,horner,oricordeau,talha-asad,robfallows,devgrok,skishore,rgoomar,stubailo,bySabi,dburles,welelay,mbrookes,TomFreudenberg,zacharydenton,markoshust,yhoiseth,TechplexEngineer,AlexeyMK,greggman,benweissmann,timwachsener,KiwiHacks08,martijndeh,Gwendall,JonTheNiceGuy,ekatek,eXon,ClarenceL,theavish,anand-vishal,bradvogel,kencheung,dandv,johnthepink,brettle,yyx990803,DAB0mB,aramk,pbastowski,sclausen,DCKT,lalomartins,shadedprofit,maxnowack,cedla,wojtkowiak,wh0,Urigo,brianlukoff,OleksandrChekhovskyi,vjau,cherbst,dgreensp,luohuazju,tomwasd,timhaines,quetzalcoatl,anubhav94,servel333,Rebolon,TC827,JamesMGreene,acidsound,atcwells,peterchoo,wbyrnetx,kookoskar,lieuwex,kentonv,omeid,patmoore,RobertLowe,chmac,edwinlin1987,firdausramlan,clothiersphere,robertpitt,tahirabas12,ffxsam,ApplePicke,jboulhous,Kriegslustig,freiit,carterchung,HQingYi,zhenyasav,gsuess,dolgarev,zicai,speciose,Lavan,adhearn,alanning,BraveKenny,jperl,Andarist,avalanche1,rbabayoff,lezed1,copleykj,jagi,jozzas,dferber90,maersu,DenisGorbachev,krazyeom,SachaG,ryneeverett,skagedal,warrenseine,ecwyne,hammadasad,hjst,edull24,dabrorius,Siilwyn,ksepehri,aquator,raix,Dev1an,srounce,Danieboy,jamgold,Sanjo,zyzo,lucendio,rjakobsson,hwillson,dropfen,murillo128,tomarcafe,svda,koolaid1551,Tarang,multilinear,bobiblazeski,hypno2000,mininao,mariorodriguespt,jakozaur,awatson1978,yauh,romanzolotarev,tomByrer,0a-,DanielDent,prasadKodeInCloud,d4nyll,estark37,cuberoot,smallhelm,netanelgilad,prinzdezibel,fay-jai,nothingisdead,splendido,lourd,strikeout,adnissen,restebanez,rissem,knownasilya,ogourment,locksmithdon,taromero,graemian,comerc,musically-ut,waitingkuo,colllin,physiocoder,DanielDornhardt,anstarovoyt,Cangit,ChristianBundy,pcjpcj2,Maxim-Filimonov,PooMaster,sebsylvester,ograycode,chrisbridgett,LyuGGang,olizilla,kevinchiu,awwx,matteodem,plexorama,andylash,stefankutko,mizzao,gitter-badger,adelq,timbrandin,rosh93,vince-stark,Gaelan,richguan,rick-golden-healthagen,davidworkman9,rzymek,pscanf,ryanmurakami,timoabend,evliu,subhog,wulfmeister,prapicault,clauswitt,theosp,justinsb,CryptoQuick,WimAtIHomer,RichardLitt,giavjeko,apendua,JimHough,twhy,MaximDubrovin,plachintas,Sewdn,lorensr,thatneat,ImtiazMajeed,boneyao,cmather,ORiON-,duckspeaker,iamstephenkerr,jbruni,FredericoC,ducdigital,pahans,kevb,babenzele,arbesfeld,juan-lavaina,tbjers,mikowals,rcy,andyeskridge,AntonLS,felixrabe,vsivsi,arunoda,Pent,nodecoder,Neftedollar,lukemt,davegonzalez,rgould,paulswartz,gdi2290,jfhamlin,subjective,marcandre,ankurp,greggdourgarian,patrickleet,yeputons,andreas-karlsson,OyoKooN,michaelbishop,mart-jansink,siggioskarsson,jvanveen,jaredsohn,gandev-de,alexhancock,ScottPolhemus,Tarangp,danieljonce,FooBarWidget,blackcoat,lencinhaus,andriesmalan,MaerF0x0,zeldovich,et,akralj,mcbain,demyanrogozhin,mrmrs,bitsthatmatter,Maxhodges,codeinthehole,sdarnell,bruceharris,BenjaminRH,dnprock,opyh,ansman,meawoppl,andreioprisan,jpmx,ryw,btipling,mrhein,eymiha,deepwell,eldog,bchelli,reezer,drgorb,Xample,yubozhao,lennartcl,zvictor,johnston,adamjspooner,jacott,ashaffer,stephentcannon,gib,pius,sixolet,pmark,jagill,spang,AjayMT,joshuaconner,tutukin,ianserlin,kevee,erundook,jhoxray,reustle,pstuart2,justinledwards,nate-strauser,sylvaingi,rasmuserik,haircuttedfreak,jmhredsox,kevinxucs,qzg,biocross,krizka,michaelglenadams,jerico-dev,dbimmler,belisarius222,Multiply,mrcoles,bbbmmmlll,wihl,RoboTeddy,hijonathan,crunchie84,milesmatthias,xenolf,bramp,bminer,zealoushacker,imageoptimiser,michaelneale,geoffd123,danawoodman,AVGP,rep,scottburch,hipertracker,substack,Ed-von-Schleck,airlok,TimHeckel,acemtp,nwmartin,roymax,workmad3,lvbreda,stephanebisson,Charuru,Gigaroby,75lb,jwulf,ayal,evo42,html5cat,jbernab,tifroz,motro,yonggao,bradens,yanivoliver,possibilities,fivethirty,psoots,joshrtay,TomWij,alansikora,jaeh,heavyk,zhangcheng,alex-seville,corbanbrook,MStumpp,adrusi,mpj,node-migrator-bot,ibash,groodt,TrevorBurnham,1337807,sindrenm,wbzyl,thomasf1,jonathanKingston,jlamontagne,huetsch,clarete,cobbweb,barisbalic,antoviaque,tylerball,phillc,bfirsh,climboid,JasonGiedymin,jackp,gabriel-dehan,d2s,viddo,dsummersl,adrianmaurer,txm,alanvdam,jpmec,AndyMoreland,skalb,iwoj,mindscratch,bobbywarner,shama,jamesotron,dmayle,andredublin,kiba,heikki,thatguydan,joshmcarthur,quarterto,cldwalker,ghostrocket,bnookala,hswolff,davemo,edward,debergalis}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {false,true}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
sexta-feira,madrugada,false,false,false,5,1,0,0,1,1,1,0,0,3,0,4.432393,0.042195,18,18,0.012632,0,0,1121,0.5281,0.721404,149607,234.200271,0.026737,30.152332,26256,23,1274,83,unknown,trusktr,12,0.5,63,62,1867,false,true,false,false,7,64,12,0,5,0,-1,1
quinta-Feira,noite,false,false,false,4,1,0,0,1,1,1,0,0,3,0,4.546456,0.04535,1,1,0.000705,0,0,1120,0.527679,0.720028,146991,233.558517,0.027213,30.580104,26256,23,1274,83,unknown,lieuwex,0,0,18,13,600,false,true,false,false,0,0,0,0,1,0,-1,1
quinta-Feira,madrugada,false,false,false,3,1,0,0,1,1,1,0,0,2,0,4.53024,0.046342,0,0,0,0,1,1119,0.52815,0.716833,145503,232.036453,0.027491,30.054363,26217,23,1274,83,unknown,trusktr,11,0.545455,63,62,1867,false,true,false,false,7,62,10,0,4,0,-1,0
quarta-feira,manha,false,false,false,65,3,0,0,11,11,11,0,0,105,0,62.036787,0.574301,8,3,0,1,6,1118,0.527728,0.713873,151536,232.024073,0.026396,29.781702,26195,23,1273,89,unknown,nathan-muir,6,0.166667,10,0,934,true,true,false,false,1,3,2,0,2,0,9616,1
quarta-feira,manha,false,false,false,38,1,0,0,1,1,1,0,0,8,0,4.475457,0.044643,4,4,0.002948,0,2,1117,0.527305,0.70818,146994,233.55375,0.027212,30.579479,26193,22,1273,86,unknown,kentonv,2,0.5,479,2,838,false,true,false,false,0,0,0,0,1,0,9700,1
terca-feira,tarde,false,false,false,27,1,0,0,1,1,1,0,0,22,0,4.86682,0.048546,0,0,0,0,2,1116,0.527778,0.703704,146988,233.563284,0.027213,30.580728,26177,22,1272,89,unknown,omeid,0,0,22,12,1240,false,false,false,false,1,2,0,0,1,0,1,0
terca-feira,madrugada,false,false,false,24,1,0,0,1,1,1,0,0,5,0,4.547184,0.045358,0,0,0,0,0,1115,0.527354,0.704151,146988,233.563284,0.027213,30.580728,26153,21,1271,89,unknown,patmoore,1,0,11,6,2313,false,true,false,false,0,3,0,0,1,0,-1,1
segunda-feira,manha,false,false,false,12,3,0,0,2,2,2,0,0,90,0,9.329617,0.084993,5,5,0.003855,0,7,1114,0.52693,0.698535,152023,232.339843,0.026312,29.771811,26139,21,1271,109,unknown,RobertLowe,13,0.692308,61,173,1620,false,false,false,false,0,26,3,3,1,0,2,1
segunda-feira,madrugada,false,false,false,3,1,0,0,1,1,1,0,0,2,0,4.484692,0.044734,0,0,0,0,2,1113,0.527403,0.698535,146988,233.563284,0.027213,30.580728,26135,21,1270,88,unknown,trusktr,10,0.6,63,62,1863,false,true,false,false,7,58,8,0,4,0,4,0
domingo,manha,false,false,false,41,1,0,0,1,1,1,0,0,3,0,4.510126,0.044988,4,4,0.003084,0,6,1112,0.527878,0.698535,146988,233.563284,0.027213,30.580728,26128,21,1270,88,unknown,chmac,2,0,11,0,1570,false,false,false,false,0,4,1,0,0,0,156,0
sabado,noite,false,false,false,34,1,0,0,1,1,0,1,0,0,0,4.750481,0.047386,0,0,0,0,0,1111,0.527453,0.698767,146988,233.563284,0.027213,30.580728,26120,21,1269,87,unknown,edwinlin1987,0,0,36,48,200,true,false,false,false,0,0,0,0,1,0,-1,1
sabado,tarde,false,false,false,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,0.527928,0.699306,146988,233.563284,0.027213,30.580728,26115,20,1269,87,unknown,firdausramlan,0,0,26,19,1270,false,true,false,false,0,0,0,0,0,0,-1,0
sabado,manha,false,false,false,4,1,0,0,1,1,1,0,0,10,0,4.718721,0.047069,6,6,0.004633,0,0,1109,0.527502,0.698842,146988,233.563284,0.027213,30.580728,26110,20,1269,86,unknown,trusktr,9,0.555556,63,62,1862,false,true,false,false,7,58,7,0,3,0,-1,1
sabado,madrugada,false,false,true,235,9,14,0,8,22,16,0,4,747,0,68.815918,0.654864,3,3,0,4,3,1108,0.527978,0.699306,149577,233.578692,0.026742,30.15838,26107,20,1268,89,unknown,benjamn,8,1,590,96,2649,true,true,false,false,5,21,11,26,402,18,1,0
sexta-feira,manha,false,false,false,34,2,0,0,1,1,0,0,0,0,0,9.18132,0.091583,1,1,0.000792,0,0,1107,0.527552,0.693587,146988,233.563284,0.027213,30.580728,26092,20,1268,87,unknown,clothiersphere,0,0,14,35,476,false,false,false,false,0,0,0,0,1,0,-1,1
sexta-feira,madrugada,false,false,false,5,1,0,0,1,1,1,0,0,17,0,4.684013,0.046723,2,2,0.001617,0,0,1106,0.528029,0.689572,146988,233.563284,0.027213,30.580728,26087,20,1267,86,unknown,mitar,44,0.659091,175,86,1625,true,true,false,false,6,86,4,5,7,4,7344,0
quinta-Feira,noite,false,false,false,75,1,0,0,1,1,1,0,0,30,0,4.472347,0.044611,7,7,0.00565,0,5,1105,0.528507,0.690073,146988,233.563284,0.027213,30.580728,26086,20,1267,84,unknown,TomFreudenberg,4,0.25,4,0,1752,false,true,false,false,1,13,2,0,1,0,5200,0
quarta-feira,noite,false,false,false,90,1,0,0,1,1,1,0,0,6,0,4.742341,0.047304,0,0,0,0,9,1103,0.529465,0.685246,146949,233.625271,0.02722,30.588844,26053,21,1266,87,unknown,TomFreudenberg,3,0.333333,4,0,1751,false,true,false,false,1,13,1,0,1,0,7945,0
quarta-feira,madrugada,false,true,false,48,1,0,0,1,1,1,0,0,2,0,4.622213,0.042108,1,1,0.000822,0,1,1102,0.529946,0.684211,152023,232.339843,0.026312,29.771811,26037,21,1265,108,unknown,robertpitt,1,1,35,14,1633,false,true,false,false,4,28,1,2,0,2,431,0
terca-feira,tarde,false,false,false,181,1,0,0,3,3,3,0,0,97,0,0,0,0,0,0,0,6,1101,0.530427,0.686628,146949,233.625271,0.02722,30.588844,26026,21,1265,83,unknown,OleksandrChekhovskyi,1,0,2,0,131,true,false,false,false,0,1,1,0,1,0,352,0
sexta-feira,madrugada,false,false,true,33,57,12,1,21,34,21,0,1,10539,0,691.172303,6.89437,23,10,0,0,1,1100,0.53,0.683754,146951,233.622092,0.02722,30.588427,26008,21,1260,85,unknown,anubhav94,0,0,7,0,903,true,false,false,false,9,10,2,0,23,0,91,1
quinta-Feira,tarde,false,false,true,5,1,0,0,12,12,10,2,0,102,0,56.675092,0.565328,12,5,0,0,0,1099,0.529572,0.68249,146951,233.622092,0.02722,30.588427,25990,22,1260,80,unknown,tahirabas12,0,0,0,0,0,false,false,false,false,0,0,0,0,0,0,-1,1
quarta-feira,tarde,false,false,false,136,1,0,0,1,1,1,0,0,3,0,4.612951,0.046014,4,4,0.003086,1,0,1098,0.530055,0.6875,146955,233.615733,0.027219,30.587595,25957,22,1259,81,unknown,zimme,4,0.75,41,30,1316,true,true,true,false,1,17,4,1,8,5,3,0
quarta-feira,manha,false,false,false,48,2,0,0,1,1,1,0,0,4,0,8.981414,0.089589,3,3,0.002322,1,1,1097,0.529626,0.687307,146978,233.579175,0.027215,30.582808,25953,22,1259,81,unknown,zimme,3,0.666667,41,30,1316,true,true,true,false,0,17,3,1,8,5,9500,1
quarta-feira,madrugada,false,false,false,4,1,0,0,1,1,0,1,0,0,0,4.82631,0.048164,2,2,0.001558,0,1,1096,0.529197,0.69081,146966,233.598247,0.027217,30.585305,25944,22,1259,79,unknown,ffxsam,0,0,7,0,1721,false,true,false,false,0,4,0,0,1,1,84,1
domingo,noite,false,false,false,28,4,0,0,1,1,1,0,0,42,0,9.435507,0.094211,0,0,0,0,0,1094,0.530165,0.670769,146864,232.310165,0.027236,30.17077,25895,24,1256,82,unknown,zimme,2,1,41,30,1313,true,true,true,false,0,9,2,1,5,0,0,0
domingo,madrugada,false,false,false,29,1,0,0,1,1,1,0,0,19,0,4.24934,0.042428,3,3,0.00228,1,5,1093,0.53065,0.674012,146864,232.310165,0.027236,30.17077,25880,24,1255,88,unknown,RobertLowe,12,0.75,61,173,1604,true,false,true,false,1,31,9,10,6,1,112,0
sabado,noite,false,false,false,43,7,0,0,2,2,2,0,0,222,0,23.595282,0.235592,11,8,0.006056,0,1,1092,0.531136,0.674489,146864,232.310165,0.027236,30.17077,25874,24,1255,102,unknown,ApplePicke,0,0,17,12,1511,false,true,false,false,0,1,0,0,0,0,70,0
quinta-Feira,manha,false,false,false,8,1,0,0,1,1,1,0,0,37,0,4.854159,0.048467,8,8,0.006074,0,0,1091,0.530706,0.653759,146863,232.311746,0.027236,30.170976,25819,24,1253,82,unknown,trusktr,8,0.5,62,62,1846,false,true,false,false,6,46,7,0,3,0,8139,1
quinta-Feira,madrugada,false,false,false,35,2,0,0,2,2,1,0,0,12,0,5.072611,0.050647,8,8,0.006112,0,3,1090,0.531193,0.649351,146863,232.311746,0.027236,30.170976,25812,24,1252,95,unknown,jboulhous,0,0,6,25,1143,false,true,false,false,1,3,0,0,0,0,0,0
quinta-Feira,madrugada,false,false,true,6,12,0,0,5,5,3,0,2,1053,0,55.685108,0.555986,10,6,0.001529,0,0,1089,0.53168,0.649083,146863,232.311746,0.027236,30.170976,25811,24,1252,109,unknown,stubailo,19,0.578947,312,23,1707,true,true,false,false,65,209,22,27,246,8,86,0
quarta-feira,noite,false,false,true,31,2,2,0,4,6,2,0,4,105,0,37.030448,0.37009,24,17,0.001542,0,0,1088,0.532169,0.650732,146790,232.427277,0.02725,30.18598,25808,24,1252,77,unknown,stubailo,18,0.611111,312,23,1707,true,true,false,false,69,217,19,25,241,8,18,0
quarta-feira,noite,false,false,true,26,3,0,0,112,112,112,0,0,4469,208,237.62632,2.374884,86,17,0.00232,1,3,1087,0.531739,0.651972,146790,232.427277,0.02725,30.18598,25808,24,1252,118,unknown,benjamn,7,1,588,96,2633,true,true,false,false,7,23,12,27,299,10,89,1
segunda-feira,noite,false,false,false,4,1,0,0,1,1,1,0,0,24,0,4.758498,0.04787,7,7,0.005486,0,0,1085,0.531797,0.658307,146736,231.688202,0.02726,30.163014,25752,24,1250,80,unknown,trusktr,7,0.428571,62,62,1843,false,true,false,false,6,44,5,0,2,0,32,1
sabado,noite,false,true,false,7,1,0,0,1,1,1,0,0,5,0,4.665216,0.046932,7,7,0.005435,0,0,1083,0.532779,0.65528,146736,231.688202,0.02726,30.163014,25710,24,1248,79,unknown,trusktr,6,0.5,62,62,1841,false,true,false,false,4,43,4,0,2,0,2803,0
sabado,tarde,false,false,false,31,1,0,0,1,1,1,0,0,2,0,4.500712,0.045277,0,0,0,0,0,1082,0.533272,0.656105,146736,231.688202,0.02726,30.163014,25703,24,1248,79,unknown,Kriegslustig,0,0,8,3,433,false,true,false,false,0,0,0,0,0,0,-1,0
sabado,manha,false,false,false,16,1,0,0,1,1,1,0,0,3,0,4.690297,0.047184,0,0,0,0,0,1081,0.53284,0.656105,146736,231.688202,0.02726,30.163014,25698,24,1248,79,unknown,mitar,43,0.651163,175,86,1606,true,true,true,false,8,121,5,7,7,4,5217,1
quinta-Feira,madrugada,false,false,false,107,3,0,0,1,1,1,0,0,226,0,4.636353,0.046641,2,2,0.001521,0,3,1080,0.532407,0.665399,146736,231.688202,0.02726,30.163014,25652,26,1245,110,unknown,wh0,0,0,2,0,1751,false,false,false,false,0,0,0,0,0,0,11,1
quarta-feira,madrugada,false,false,true,12,1,0,0,2,2,1,0,1,10,0,9.085722,0.091401,6,6,0.004498,0,3,1079,0.531974,0.664918,146737,231.686623,0.02726,30.162808,25634,26,1245,74,unknown,benjamn,6,1,588,96,2626,true,true,false,false,7,20,9,26,289,7,0,1
terca-feira,tarde,false,false,false,38,3,0,0,2,2,2,0,0,14,8,9.854537,0.099135,3,3,0.002287,0,5,1078,0.53154,0.660823,146725,231.616971,0.027262,30.151644,25619,27,1244,106,unknown,zimme,1,1,41,30,1301,true,true,true,false,1,6,1,1,4,0,609,1
terca-feira,tarde,false,false,false,6,2,0,0,1,1,1,0,0,12,0,4.59187,0.046194,0,0,0,0,0,1077,0.531105,0.662338,146725,231.616971,0.027262,30.151644,25618,27,1244,78,unknown,freiit,0,0,0,2,334,false,false,false,false,0,0,0,0,0,0,675,1
domingo,manha,false,false,false,6,1,0,0,1,1,1,0,0,2,0,4.118996,0.041456,0,0,0,0,0,1076,0.530669,0.661265,146694,231.597748,0.027268,30.158016,25553,27,1242,79,unknown,carterchung,0,0,2,0,322,false,false,false,false,0,0,0,0,1,0,3834,1
sabado,noite,false,false,false,89,1,0,0,1,1,1,0,0,3,0,4.721801,0.047523,3,3,0.002292,0,1,1075,0.531163,0.660046,146694,231.597748,0.027268,30.158016,25539,27,1241,117,unknown,HQingYi,0,0,6,13,848,false,false,false,false,0,0,0,0,0,0,18,0
sabado,madrugada,false,false,true,28,2,0,0,2,2,2,0,0,13,0,13.812376,0.139017,0,0,0,0,1,1074,0.530726,0.636228,146694,233.451948,0.027268,30.321622,25529,27,1240,77,unknown,zhenyasav,0,0,4,5,251,true,true,false,false,0,1,0,0,2,0,22,1
sexta-feira,noite,false,false,false,6,1,0,0,1,1,0,1,0,0,0,4.863001,0.049088,2,2,0.001491,0,0,1073,0.530289,0.633855,146496,234.757263,0.027304,30.383082,25522,26,1240,77,unknown,dandv,45,0.488889,262,16,2405,false,true,false,false,3,20,3,0,3,1,6162,1
sexta-feira,tarde,false,false,false,15,1,0,0,1,1,1,0,0,4,0,4.716054,0.047605,1,1,0.000746,0,0,1072,0.529851,0.633855,146496,234.757263,0.027304,30.383082,25517,27,1240,77,unknown,dandv,44,0.477273,262,16,2405,false,true,false,false,3,20,2,0,2,1,6321,1
quarta-feira,manha,false,false,true,23,12,8,0,28,36,28,0,6,445,114,228.575005,2.307446,141,46,0.001517,1,5,1070,0.528972,0.606222,146453,234.819362,0.027313,30.36469,25464,26,1238,84,unknown,stubailo,16,0.5625,308,23,1693,true,true,true,false,76,258,24,25,195,9,1224,1
domingo,noite,false,false,false,19,3,0,0,2,2,2,0,0,32,132,4.505366,0.045481,6,6,0.00464,0,3,1069,0.528531,0.583913,146438,234.979992,0.027315,30.367801,25417,26,1235,105,unknown,gsuess,1,1,11,0,1174,false,false,false,false,2,1,0,0,1,0,16,1
sabado,noite,false,false,false,98,2,0,0,1,1,1,0,0,12,0,9.660066,0.097517,13,13,0.009962,0,1,1068,0.52809,0.580077,146438,234.979992,0.027315,30.367801,25407,26,1234,142,unknown,dolgarev,0,0,5,11,1672,false,true,true,false,0,0,0,0,0,0,138,1
sabado,madrugada,false,false,false,5,1,0,0,1,1,0,1,0,0,0,4.823677,0.048695,4,4,0.002963,0,1,1067,0.527648,0.564444,146438,234.979992,0.027315,30.367801,25398,26,1234,76,unknown,zicai,0,0,17,27,1013,false,false,false,false,0,0,0,0,1,0,66,1
quinta-Feira,tarde,false,false,false,2,1,0,0,1,1,1,0,0,2,0,4.642695,0.046868,18,18,0.012457,0,0,1065,0.5277,0.551557,146438,234.979992,0.027315,30.367801,25361,26,1232,76,unknown,dandv,43,0.465116,260,16,2397,false,true,false,false,4,15,1,0,2,1,9255,1
quarta-feira,noite,false,false,false,27,1,0,0,1,1,1,0,0,4,0,4.749209,0.048581,0,0,0,0,1,1063,0.528692,0.54663,145503,232.036453,0.027491,30.054363,25334,26,1231,70,unknown,speciose,0,0,4,0,266,false,true,false,false,0,0,0,0,0,0,118,0
quarta-feira,tarde,false,false,false,82,3,0,0,1,1,1,0,0,5,0,4.555262,0.045985,2,2,0.001361,0,4,1062,0.52919,0.54663,146441,234.975178,0.027315,30.367179,25329,26,1231,104,unknown,Lavan,0,0,1,0,1508,false,false,false,false,0,0,0,0,0,0,46,0
quarta-feira,madrugada,false,false,false,14,1,0,0,2,2,2,0,0,16,6,9.425441,0.095149,12,9,0.006089,0,0,1061,0.528746,0.541949,146441,234.975178,0.027315,30.367179,25315,26,1230,75,unknown,adhearn,0,0,1,0,983,false,false,false,false,0,0,0,0,1,0,-1,1
domingo,manha,false,false,false,71,1,0,0,1,1,1,0,0,2,0,4.799989,0.048455,7,7,0.004736,0,0,1060,0.528302,0.542625,146449,234.962342,0.027313,30.36552,25248,26,1228,69,unknown,alanning,2,0.5,75,2,1498,false,true,false,false,0,1,0,0,1,0,-1,1
sexta-feira,noite,false,false,false,76,1,0,0,3,3,3,0,0,4,10,13.672342,0.138021,6,6,0.003392,0,0,1058,0.528355,0.542741,146445,234.914132,0.027314,30.366349,25195,26,1226,69,unknown,BraveKenny,0,0,6,2,848,false,true,false,false,1,5,0,0,0,0,159,1
quarta-feira,noite,false,false,false,5,1,0,0,1,1,1,0,0,2,0,4.828079,0.048739,113,113,0.076506,0,0,1057,0.527909,0.541638,146445,234.914132,0.027314,30.366349,25130,26,1224,69,unknown,jperl,7,0.428571,85,261,1317,false,true,true,false,2,9,0,0,0,1,-1,1
quarta-feira,tarde,false,false,false,68,1,0,0,1,1,1,0,0,2,0,4.735964,0.047809,2,2,0.001355,0,1,1056,0.527462,0.542005,146443,234.91734,0.027314,30.366764,25120,26,1224,68,unknown,sebakerckhof,0,0,9,1,2193,false,false,false,false,0,0,0,0,0,0,19,1
quarta-feira,manha,false,false,false,13,1,0,0,2,2,1,1,0,4,0,8.290583,0.083693,9,9,0.006102,0,0,1055,0.527014,0.542373,146443,234.91734,0.027314,30.366764,25115,26,1224,69,unknown,mitar,41,0.658537,174,86,1582,true,true,true,false,9,160,5,7,8,4,9455,1
quarta-feira,madrugada,false,false,false,2,1,0,0,1,1,1,0,0,2,0,4.654441,0.046986,7,7,0.004739,0,0,1054,0.526565,0.541638,146443,234.91734,0.027314,30.366764,25110,26,1223,67,unknown,trusktr,5,0.4,62,61,1816,false,true,false,false,1,22,3,0,1,0,-1,1
terca-feira,madrugada,false,false,false,45,1,0,0,1,1,1,0,0,2,0,4.636287,0.046803,6,6,0.004016,0,1,1053,0.526116,0.539491,146437,234.926965,0.027316,30.368008,25089,26,1222,69,unknown,trusktr,4,0.25,62,61,1815,false,true,false,false,1,19,2,0,1,0,1215,1
segunda-feira,manha,false,false,false,90,3,0,0,3,3,2,1,0,48,56,28.072628,0.283391,33,25,0.013201,1,17,1052,0.526616,0.533333,146437,234.926965,0.027316,30.368008,25067,26,1222,109,unknown,queso,3,0.666667,265,22,2672,true,false,false,false,2,3,0,0,1,0,2443,0
segunda-feira,manha,false,false,false,46,2,0,0,1,1,1,0,0,7,0,4.951382,0.049984,0,0,0,0,0,1051,0.526166,0.534038,146437,234.926965,0.027316,30.368008,25067,25,1222,68,unknown,mitar,40,0.65,174,86,1580,true,true,false,false,8,173,5,7,8,6,2449,1
sexta-feira,noite,false,false,false,35,2,0,0,1,1,1,0,0,3,0,4.64186,0.047483,3,3,0.001948,0,1,1050,0.526667,0.527922,145503,232.036453,0.027491,30.054363,25016,25,1219,68,unknown,trusktr,3,0.333333,62,61,1812,false,true,false,false,1,19,1,0,0,0,129,0
sexta-feira,noite,false,false,false,19,1,0,0,1,1,1,0,0,20,0,4.890027,0.049364,10,10,0.006498,0,0,1049,0.527169,0.528265,146403,234.981524,0.027322,30.375061,25009,25,1219,68,unknown,Andarist,0,0,0,1,186,false,false,false,false,0,0,0,0,0,0,1652,0
sexta-feira,tarde,false,false,true,32,2,0,0,1,1,1,0,0,18,0,4.675735,0.047201,20,20,0.013004,0,4,1048,0.526718,0.528609,146403,234.981524,0.027322,30.375061,25007,25,1219,92,unknown,yyx990803,0,0,4082,87,1636,true,true,false,false,0,0,0,0,44,4,44,1
