@relation 'diaspora-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20'

@attribute created_at_week_day {quarta-feira,segunda-feira,domingo,sabado,sexta-feira,quinta-Feira,terca-feira}
@attribute created_at_day_turn {manha,noite,madrugada,tarde}
@attribute conflict {false}
@attribute forward_links {false,true}
@attribute intra_branch {false,true}
@attribute description_length numeric
@attribute num_commits numeric
@attribute files_added numeric
@attribute files_deleted numeric
@attribute files_modified numeric
@attribute files_changed numeric
@attribute src_files numeric
@attribute doc_files numeric
@attribute other_files numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute new_entropy numeric
@attribute entropy_diff numeric
@attribute commits_on_files_touched numeric
@attribute commits_to_hottest_file numeric
@attribute hotness numeric
@attribute at_mentions_description numeric
@attribute at_mentions_comments numeric
@attribute prev_pull_reqs_project numeric
@attribute project_succ_rate numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute test_cases_per_kloc numeric
@attribute asserts_per_kloc numeric
@attribute stars numeric
@attribute team_size numeric
@attribute project_age numeric
@attribute workload numeric
@attribute ci {travis,unknown}
@attribute requester {SuperTux88,cmrd-senya,svbergerem,denschub,Flaburgan,k0kubun,Faldrian,celber,visualsayed,korun,dmorley,theworldbright,Fensterbank,manuelVo,fiedl,jhass,Thor77,balasankarc,kas70,ujdhesa,avikpal,atulonruby,stragu,apsc92,Zauberstuhl,AugierLe42e,sarithats,tamatsyk,lstoll,marienfressinaud,jaywink,SansPseudoFix,axilleas,jpope777,pravi,Darael,sjain1107,Raven24,zaziemo,johand,AntonTkachov,morashid92,mikicaivosevic,RichKavanagh,yithian,giniouxe,Realtin,joebew42,RyDroid,Haidy777,fap-,pablocubico,arlogn,efstrian,strivedi183,teslasmoustache,ita1024,margori,goobertron,mrbrdo,artoartnik,szlend,zachrab,desyncr,MothOnMars,lislis,sam09,S-Ercan,aka001,WebDevFromScratch,fscz,salbertson,dimaursu,gdpelican,maliktunga,SWW13,aykevl93,jonsger,collimarco,flamontagne,ThomasLeister,joshk,Gallaecio,DharmaCommunity,JesseWeinstein,RoseTheFlower,hferee,Reifenpilot24de,zikalify,StefOfficiel,MarcBurt,roymckenzie,goofy-bz,taro-k,18augst,deepy,polsVoice,theatre-x,max258,jaideng123,remcohh,khall,lyzellis,dan-mi-sun,damzcodes,blase,MrFrety,rundkorn,theutahkate,blackwarthog,mmn,kpcyrd,hpetru,maxwell,wiegelmann,Chocobozzz,taratatach,jbelanich,MrZYX,Ruxton,nviennot,santosgabriel,hank789,amyilake,JannikStreek,rootwyrm,ilake,mehmetaergun,olorin,abhineet08,hincupetru,MatrixCrawler,seanbrant,onpon4,dash-rai,geirkairam,bronislav,rsofaer,qmaruf,ivanzotov,fabianrbz,ZBarg,zapiens,PallaviTS,marciol,rezapaya,pkallberg,manwithtwowatches,nitinsurfs,RoonyH,AraanBranco,alisoncassidy,0TWAIN0,ssrihari,redrik,movilla,WebSpider,marekjm,fubik,emilceh,gilhyun,manuels,colindean,dorman,rogerbraun,andrewcsmith,oliverbarnes,juliaguar,netom,kvsatya,meitar,L3MNcakes,jguyon,carolinagc,bjozzi,rivendale2010,tsrivishnu,davexunit,dukex,fabianfiorotto,kevivmatrix,juanazam,lnakamura,eloydegen,brauliomartinezlm,diasp,brunomachado,embs,wenzowski,marceloeloelo,workwareusa,marpo60,pestrada,jishnu7,afrerich,mtparet,prellele,somethree,alininja,DeadSuperHero,divout,fhsdi2,malavbhavsar,tubbo,archSeer,marco-gallardo,YaNoo,yurkobb,liamn,davecocoa,PatBarret,bobbywilson0,rschaden,EJW1,grimreaper,grzuy,simonsmiley,mklew,hfase01,devendram,gutobenn,billyoc,jeremyjh,alimony,dotkrnl,flipkick,fermionic,sfawaz,Goutte,kikuchiyo,L2G,brynary,justindthomas,Rawk,stevenh512,wubwubwubcr3w,zscott,ChaosCoder,kostasnw,nsdevaraj,caarlos0,fechterjm,clavisound,OhaiBBQ,agconnor,panckreous,pubis,tsujigiri,ktkaushik,xray7224,m4tze,christophe-de,denniscollective,vcuculo,shavit,s-f-s,ChFernandez,jbivins,pixelistik,gandaro,beardedninja,Carabas,JMSilla,prathamesh-sonpatki,stefi,Pistos,rekado,stwf,nolith,Stultus2,Yajo,sailing,fred,robhogg,gouthamvel,torrancew,arions,CodeBlock,judytuna,ChaseReid,memarko,futurechimp,vanhalt,one-dash,DusanM97,laserlemon,aabril,tmlee,geckoxx,kaleemullah,aboire,michaelklishin,carzil,groovehunter,kapcom01,jperyl,21echoes,mrtee,Robsteranium,Gonzih,buddhamagnet,walternelson,doot0,svoop,bagilevi,halfd,firefly21,spieker,wcs,Flink,bdjnk,gladiac,uiri,johnedmonds,sofian,Flashinator,alda519,jtimberman,NaleagDeco,robin-drexler,cparker15,everplays,untitaker,brianwisti,andrejpodzimek,lksnyder0,leonardolaporte,ticho,isaacsanders,galaxor,anassahmed,ajft,jancborchardt,disconn3ct,mblog,gvx,protowouter,drummondj,shawnwebs,ndee,cyberkov,paddyez,vidkun,nannubest,yolk,rtznprmpftl,imw,anishsheela,jerinphilip,Dorian,arzumy,jamiew,NPerry,ritchiewilson,adonix,evant,williamtheaker,jrichardlai,kiranh,mnutt,siefca,brandonkernell,ramiromagalhaes,benoit934,dangold1138,soukron,raid5,lfortin,jairodiaz,berkes,frank-r-schmidt,lusum,Pasta,joedavis,TomK32,nickvdb,flah00,utkarshkukreti,rajesh672,oacis,pupeno,themasch,sentientwaffle,iurikothe,digination,jish,masterdot,adedommelin,Hexagon,Vanuan,blackxored,silviorelli,antimatter15,rtxanson,yarons,jandom,jdeisenberg,alepane21,mattbaker,danieleds,robotarmy,robustdj,rnevitt,michiwend,ecleel,onewland,ultrasaurus,jwinky,ggilder,rmaskey,maelsoucaze,theBernd,tristil,archi,UserAd,bigbash,binarycleric,tenaciousflea,leamas,patcito,Crimer,sgayda2,Stigjb,jeffrydegrande,koo5,jbhannah,kashif,minilibra,maco,duke-,guilleiguaran,yuvadm,drt24,bastos,sarahmei,sennewood,D4nte,cirnatdan,diogenes,michael-k,mousey,apardo,adelcasse,CAFxX,tkrehbiel,Setheck,Chiggins,mastooo,cmelbye,spack,moziz,brinchj,manveru,pedrosilva,CodeBleu,stefanotravelli,arielo,mishudark,danillos,sloser,7h0ma5,ubikuity,sirmacik,kyber,Otacon,Darkmagister,madmaze,MrBison,zturtleman,halfdan,voxdolo,tdpsk,nh2,ebruning,donpdonp,rwaldron,gosuri,steveklabnik,5v3n,sterops,zeph,ccoenen,soychicka,felgru,fbrubacher,cryptix,hemanth,jarinudom,hbons,jcdyer,ashcrow,dlo}
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute followers numeric
@attribute following numeric
@attribute requester_age numeric
@attribute main_team_member {true,false}
@attribute watcher_project {true,false}
@attribute req_follows_integrator {false,true}
@attribute integrator_follows_req {false,true}
@attribute prior_interaction_issue_events numeric
@attribute prior_interaction_issue_comments numeric
@attribute prior_interaction_pr_events numeric
@attribute prior_interaction_pr_comments numeric
@attribute prior_interaction_commits numeric
@attribute prior_interaction_commit_comments numeric
@attribute first_response numeric
@attribute status {0,1}

@data
sexta-feira,noite,false,false,false,32,1,0,0,2,2,0,2,0,0,0,9.120364,0.11872,31,31,0.03551,0,0,2422,0.743187,0.226804,15002,1143.714171,131.44914,180.909212,11539,24,1773,76,travis,AugierLe42e,37,0.513514,10,6,905,true,false,false,false,6,173,15,45,59,5,24,1
sexta-feira,noite,false,false,false,23,1,0,0,1,1,0,1,0,0,0,4.637085,0.060361,31,31,0.03551,0,0,2421,0.743081,0.226804,15002,1143.714171,131.44914,180.909212,11539,24,1773,76,travis,AugierLe42e,36,0.5,10,6,905,true,false,false,false,6,173,14,45,59,5,-1,1
sexta-feira,noite,false,false,false,11,1,2,0,8,10,5,5,0,103,2,46.038493,0.597724,58,39,0.004582,0,5,2420,0.742975,0.226804,15084,1151.617608,132.126757,181.450544,11539,24,1773,80,travis,AugierLe42e,35,0.485714,10,6,905,true,false,false,false,6,170,13,45,59,5,8,1
sexta-feira,noite,false,false,false,24,1,0,0,1,1,0,1,0,0,0,4.351319,0.056641,0,0,0,0,8,2419,0.743282,0.220554,15002,1143.714171,131.44914,180.909212,11539,24,1773,75,travis,AugierLe42e,34,0.5,10,6,905,true,false,false,false,6,170,12,45,52,5,15,0
sexta-feira,tarde,false,false,false,45,1,0,0,3,3,2,2,0,1,10,13.000572,0.169229,7,5,0.003472,0,0,2418,0.743176,0.21875,15002,1143.714171,131.44914,180.909212,11539,24,1773,73,travis,svbergerem,244,0.922131,15,4,869,true,true,false,false,52,187,84,53,101,0,-1,1
sexta-feira,madrugada,false,false,false,12,2,0,0,8,8,8,0,0,529,1,28.743265,0.374946,19,15,0.003497,0,0,2417,0.74307,0.22028,14822,1147.685872,132.235866,182.161652,11536,24,1772,77,travis,svbergerem,243,0.921811,15,4,868,true,true,true,true,51,185,83,53,100,0,-1,1
quinta-Feira,tarde,false,false,false,16,4,9,5,11,25,13,9,1,391,252,96.628466,1.262657,166,149,0.001171,0,14,2416,0.743377,0.221311,14822,1145.864256,132.100931,181.756848,11532,24,1772,75,travis,jhass,52,0.884615,193,32,2104,true,false,false,false,112,414,131,254,389,6,0,0
quinta-Feira,tarde,false,true,false,52,3,4,1,5,10,2,6,1,0,34,42.72408,0.558281,59,39,0,0,2,2415,0.743271,0.220399,14822,1145.864256,132.100931,181.756848,11532,24,1772,74,travis,svbergerem,242,0.921488,15,4,868,true,true,true,true,50,183,82,53,99,0,8,1
quinta-Feira,tarde,false,false,false,32,1,0,0,2,2,0,2,0,0,0,8.608996,0.112495,3,3,0.003517,0,0,2414,0.743165,0.220399,14822,1145.864256,132.100931,181.756848,11532,24,1772,74,travis,svbergerem,241,0.921162,15,4,868,true,true,true,true,50,183,81,53,99,0,13,1
quinta-Feira,madrugada,false,false,false,37,1,0,0,1,1,0,0,1,0,0,4.370992,0.057116,5,5,0.005889,0,0,2413,0.743058,0.220259,14822,1145.864256,132.100931,181.756848,11530,24,1771,74,travis,cmrd-senya,2,0.5,1,2,220,true,false,false,false,3,16,2,22,18,0,-1,1
quinta-Feira,madrugada,false,false,false,113,1,0,0,4,4,2,2,0,28,0,18.357057,0.238333,52,37,0.014134,1,1,2412,0.742952,0.220259,15084,1151.617608,132.126757,181.450544,11530,24,1771,77,travis,Flaburgan,91,0.835165,71,49,1462,true,true,false,true,8,169,8,18,8,0,600,1
quarta-feira,noite,false,false,false,4,1,0,0,2,2,0,2,0,0,0,8.573088,0.112026,6,6,0.007092,0,0,2411,0.742845,0.219858,14822,1145.864256,132.100931,181.756848,11530,24,1771,70,travis,svbergerem,240,0.920833,15,4,867,true,true,true,true,50,181,80,53,98,0,-1,1
quarta-feira,noite,false,false,false,49,1,0,0,1,1,0,1,0,0,0,4.765913,0.062277,7,7,0.008274,0,0,2409,0.743047,0.219858,14822,1145.864256,132.100931,181.756848,11530,24,1771,73,travis,Flaburgan,89,0.842697,71,49,1462,true,true,true,false,8,164,6,18,6,0,-1,1
quarta-feira,noite,false,false,false,30,1,0,0,1,1,1,0,0,1,0,4.892224,0.063927,3,3,0.00355,0,0,2408,0.74294,0.220118,14822,1145.864256,132.100931,181.756848,11530,24,1771,70,travis,svbergerem,239,0.920502,15,4,867,true,true,true,true,50,180,79,53,97,0,-1,1
quarta-feira,noite,false,false,false,2,1,0,0,2,2,2,0,0,120,0,9.452454,0.123516,10,8,0.009467,0,0,2407,0.742833,0.220118,14822,1145.864256,132.100931,181.756848,11530,24,1771,70,travis,svbergerem,238,0.920168,15,4,867,true,true,true,true,50,180,78,53,97,0,-1,1
quarta-feira,tarde,false,false,false,58,2,0,0,8,8,0,7,1,0,0,33.951136,0.443529,45,37,0.008314,0,0,2406,0.742727,0.220903,14822,1145.864256,132.100931,181.756848,11530,24,1771,68,travis,svbergerem,237,0.919831,15,4,867,true,true,true,true,50,180,77,53,97,0,-1,1
quarta-feira,tarde,false,false,false,11,1,0,0,1,1,0,1,0,0,0,4.922057,0.064301,1,1,0.001189,0,0,2405,0.74262,0.221165,14822,1145.864256,132.100931,181.756848,11530,24,1771,69,travis,svbergerem,236,0.919492,15,4,867,true,true,false,false,49,179,75,53,97,0,-1,1
quarta-feira,madrugada,false,false,false,30,1,0,1,4,5,0,4,1,0,0,18.026473,0.234546,32,25,0.003584,0,0,2404,0.742512,0.222222,15019,1141.354285,131.167188,180.304947,11527,24,1770,70,travis,svbergerem,235,0.919149,15,4,866,true,true,true,true,48,176,73,53,96,0,-1,1
quarta-feira,madrugada,false,false,false,7,2,0,5,5,10,7,2,1,249,203,21.5462,0.280342,46,35,0.003584,0,0,2403,0.742405,0.222222,15019,1141.354285,131.167188,180.304947,11527,24,1770,69,travis,svbergerem,234,0.918803,15,4,866,true,true,false,false,48,176,72,53,96,0,-1,1
terca-feira,noite,false,false,false,45,4,0,0,1,1,0,1,0,0,0,4.37991,0.056855,13,13,0.015569,1,2,2402,0.742714,0.222754,15019,1141.354285,131.167188,180.304947,11526,24,1770,76,travis,morashid92,1,0,1,4,141,true,false,false,false,0,4,2,0,3,0,15,0
terca-feira,noite,false,false,false,9,1,0,0,3,3,1,0,2,4,0,13.303814,0.172696,35,33,0.010727,0,0,2401,0.742607,0.221692,15019,1141.354285,131.167188,180.304947,11526,24,1770,70,travis,svbergerem,233,0.918455,15,4,866,true,true,true,true,44,168,72,53,98,0,-1,1
terca-feira,noite,false,false,false,46,1,0,3,5,8,1,4,3,12,0,22.942412,0.297814,26,23,0.00358,0,0,2400,0.7425,0.221957,15019,1141.354285,131.167188,180.304947,11526,24,1770,70,travis,svbergerem,232,0.918103,15,4,866,true,true,true,true,44,168,71,52,97,0,2,1
terca-feira,tarde,false,false,false,36,1,4,0,13,17,6,9,2,277,18,76.73641,0.998404,54,32,0.003589,0,2,2399,0.742393,0.221292,15014,1140.668709,131.144265,180.364993,11524,24,1770,70,travis,svbergerem,231,0.917749,15,4,866,true,true,true,true,38,157,70,52,96,0,4,1
domingo,noite,false,false,false,17,1,0,0,1,1,0,0,1,0,0,5.142915,0.066914,7,7,0.008363,0,0,2398,0.742702,0.219833,15014,1140.668709,131.144265,180.364993,11521,24,1768,72,travis,korun,1,0,7,22,659,true,true,false,false,0,0,1,0,5,0,-1,0
domingo,tarde,false,false,false,41,2,0,0,1,1,0,1,0,0,0,9.117457,0.118626,5,5,0.005981,0,0,2397,0.743012,0.220096,15014,1140.668709,131.144265,180.364993,11521,24,1768,71,travis,korun,0,0,7,22,659,true,true,false,false,0,0,0,0,4,0,-1,0
sabado,noite,false,false,false,10,3,0,0,3,3,2,1,0,3,0,18.208752,0.236911,225,215,0.015569,0,0,2396,0.743322,0.220359,15014,1140.668709,131.144265,180.364993,11518,23,1767,71,travis,morashid92,0,0,1,4,138,true,false,false,false,0,4,0,0,2,0,18,0
sabado,noite,false,false,false,49,7,0,0,3,3,3,0,0,40,0,57.740614,0.751255,148,143,0.146108,0,0,2395,0.743215,0.220359,15014,1140.668709,131.144265,180.364993,11518,23,1767,70,travis,svbergerem,230,0.917391,15,4,863,true,true,false,false,33,145,71,52,96,0,-1,1
sabado,tarde,false,false,false,15,2,3,0,9,12,11,0,0,244,360,27.259588,0.35484,9,7,0.00241,0,0,2394,0.743108,0.221687,15002,1143.780829,131.44914,180.909212,11518,23,1767,74,travis,theworldbright,10,0.2,14,6,558,true,true,false,false,3,70,11,28,121,1,23,1
sexta-feira,tarde,false,false,false,52,1,4,0,5,9,7,0,2,66,169,40.590312,0.528114,43,32,0.001209,0,10,2393,0.743,0.221282,15014,1140.668709,131.144265,180.364993,11515,23,1766,77,travis,jaywink,45,0.844444,57,19,1350,true,true,false,false,16,45,7,6,12,0,0,1
sexta-feira,tarde,false,false,false,17,2,0,0,1,1,1,0,0,4,0,4.552204,0.059228,5,5,0.006083,0,3,2392,0.742893,0.216545,15014,1140.668709,131.144265,180.364993,11515,23,1766,71,travis,RichKavanagh,6,0.333333,0,1,1067,false,true,false,false,2,30,7,0,1,0,0,1
sexta-feira,tarde,false,false,false,10,1,0,0,1,1,0,0,1,0,0,3.952324,0.051423,32,32,0.038929,0,0,2391,0.743204,0.216545,15014,1140.668709,131.144265,180.364993,11515,23,1766,70,travis,RichKavanagh,5,0.4,0,1,1067,false,true,false,false,2,30,6,0,1,0,-1,0
sexta-feira,tarde,false,false,false,37,1,0,0,3,3,1,2,0,1,0,14.207348,0.184849,16,11,0.007299,0,0,2390,0.743096,0.216545,15014,1140.668709,131.144265,180.364993,11515,23,1766,70,travis,svbergerem,229,0.917031,15,4,862,true,true,true,true,33,143,70,52,91,0,-1,1
quinta-Feira,manha,false,false,false,37,1,0,0,2,2,2,0,0,8,0,8.91031,0.11593,142,141,0.173645,0,0,2389,0.742989,0.215517,15014,1140.602105,131.144265,180.364993,11514,23,1765,69,travis,denschub,8,1,84,19,1816,true,true,false,false,32,120,66,5,191,0,-1,1
quarta-feira,noite,false,false,false,15,1,0,0,1,1,0,1,0,0,0,3.812342,0.0496,8,8,0.009864,0,0,2388,0.742881,0.215783,15014,1143.93233,131.21087,180.364993,11514,23,1764,71,travis,AugierLe42e,33,0.484848,10,6,896,true,false,false,false,4,155,13,43,44,1,-1,1
quarta-feira,manha,false,false,false,18,20,0,0,9,9,9,0,0,0,1119,108.288201,1.408877,10,5,0.001242,0,1,2387,0.742773,0.217391,15014,1143.93233,131.21087,180.364993,11514,23,1764,71,travis,zaziemo,0,0,11,2,1071,true,true,false,false,3,2,0,0,12,0,0,1
terca-feira,tarde,false,false,false,21,1,0,0,1,1,1,0,0,2,0,4.6957,0.061093,215,215,0.271465,1,5,2386,0.742666,0.22096,15014,1143.93233,131.21087,180.364993,11512,23,1763,73,travis,Flaburgan,88,0.840909,71,49,1454,true,true,true,false,8,166,6,18,6,0,31,1
terca-feira,tarde,false,false,false,7,1,0,0,2,2,2,0,0,10,0,9.401171,0.122313,140,139,0.175505,0,0,2385,0.742558,0.22096,15014,1143.93233,131.21087,180.364993,11512,23,1763,71,travis,SuperTux88,52,0.942308,30,18,1720,true,true,true,true,5,11,44,8,64,0,-1,1
terca-feira,madrugada,false,false,false,8,1,0,0,1,1,0,1,0,0,0,4.774474,0.062118,3,3,0.003802,0,0,2384,0.74245,0.2218,15014,1143.93233,131.21087,180.364993,11512,23,1762,71,travis,yithian,1,1,9,1,1805,false,true,false,false,1,0,0,0,1,0,-1,1
domingo,noite,false,false,false,26,1,0,0,1,1,0,0,1,0,0,4.308434,0.056055,32,32,0.041237,0,0,2383,0.742342,0.224227,15014,1143.93233,131.21087,180.364993,11511,23,1761,72,travis,RichKavanagh,4,0.25,0,1,1062,false,true,false,false,2,28,4,0,1,0,-1,1
domingo,noite,false,false,true,6,10,6,0,22,28,19,5,3,189,0,146.269459,1.903031,170,138,0.001289,0,0,2382,0.742653,0.224227,15014,1143.93233,131.21087,180.364993,11511,23,1761,70,travis,RichKavanagh,3,0.333333,0,1,1062,false,true,false,false,2,28,2,0,1,0,0,0
domingo,noite,false,true,false,9,2,0,0,2,2,0,1,1,0,0,14.047615,0.182766,32,32,0.041451,0,5,2381,0.742965,0.224093,15014,1143.93233,131.21087,180.364993,11511,23,1761,90,travis,giniouxe,2,1,16,20,335,false,false,false,false,1,3,0,0,0,0,13,0
sexta-feira,noite,false,false,false,95,5,2,0,4,6,4,0,1,6,44,22.224302,0.289818,1,1,0.001325,1,0,2380,0.742857,0.213245,14989,1139.902595,131.162853,178.731069,11505,23,1759,71,travis,Realtin,0,0,36,81,1680,true,true,false,false,1,1,0,0,1,0,40,1
quinta-Feira,noite,false,false,false,10,1,0,0,1,1,1,0,0,0,48,4.757839,0.062045,5,5,0.006676,0,0,2379,0.742749,0.212283,14989,1139.902595,131.162853,178.731069,11503,23,1758,71,travis,joebew42,0,0,35,14,1314,true,true,false,false,0,0,0,0,2,0,0,1
quinta-Feira,madrugada,false,false,false,5,1,0,0,1,1,1,0,0,3,0,4.383567,0.057164,1,1,0.001357,0,0,2378,0.742641,0.210312,14988,1139.97865,131.171604,178.742994,11498,21,1757,71,travis,SuperTux88,51,0.941176,30,18,1714,true,true,false,false,5,9,42,8,60,0,450,1
quarta-feira,madrugada,false,false,false,5,1,0,0,11,11,0,0,11,0,0,58.10341,0.757702,1,1,0,0,0,2377,0.742953,0.211911,14988,1139.97865,131.171604,178.742994,11496,21,1756,74,travis,RyDroid,4,1,7,0,804,false,false,false,false,0,0,4,0,0,0,467,0
quarta-feira,madrugada,false,false,false,5,1,0,0,2,2,2,0,0,17,0,9.304721,0.121339,0,0,0,0,0,2376,0.742845,0.211911,14988,1139.97865,131.171604,178.742994,11496,21,1756,74,travis,RyDroid,3,1,7,0,804,false,false,false,false,0,0,3,0,0,0,-1,1
quarta-feira,madrugada,false,false,false,5,1,0,0,1,1,1,0,0,8,0,5.077609,0.066215,3,3,0.004155,0,0,2375,0.742737,0.211911,14988,1139.97865,131.171604,178.742994,11496,21,1756,73,travis,RyDroid,2,1,7,0,804,false,false,false,false,0,0,2,0,0,0,472,1
quarta-feira,madrugada,false,false,false,7,1,0,0,27,27,27,0,0,87,0,124.401859,1.62227,27,14,0.001385,0,0,2374,0.742628,0.211911,14988,1139.97865,131.171604,178.742994,11496,21,1756,72,travis,RyDroid,1,1,7,0,804,false,false,false,false,0,0,1,0,0,0,0,1
quarta-feira,madrugada,false,false,false,4,1,0,0,1,1,0,0,1,0,0,4.845308,0.063186,3,3,0.004155,0,0,2373,0.74252,0.211911,14988,1139.97865,131.171604,178.742994,11496,21,1756,73,travis,RyDroid,0,0,7,0,804,false,false,false,false,0,0,0,0,0,0,-1,1
segunda-feira,madrugada,false,true,false,35,1,0,0,1,1,0,1,0,0,0,4.43994,0.057899,5,5,0.007062,0,2,2372,0.742833,0.20904,14988,1139.97865,131.171604,178.742994,11495,21,1754,74,travis,Haidy777,0,0,3,9,720,false,false,false,false,1,1,0,0,1,0,1237,0
sabado,madrugada,false,false,false,60,1,1,0,23,24,19,4,1,103,59,109.001014,1.420525,201,137,0.005789,1,4,2371,0.742725,0.209841,15008,1136.860341,130.530384,178.03838,11495,19,1752,70,travis,cmrd-senya,1,0,1,2,201,true,false,false,false,3,16,1,6,4,0,0,1
quarta-feira,madrugada,false,false,false,215,12,3,4,23,30,25,4,0,370,529,171.459908,2.235649,170,135,0.001425,2,4,2370,0.742616,0.206553,14976,1139.28953,130.809295,178.418803,11490,20,1749,69,travis,SuperTux88,50,0.94,30,18,1706,true,true,true,true,5,10,41,5,56,0,0,1
quarta-feira,madrugada,false,false,false,2,1,0,0,2,2,2,0,0,6,0,8.762097,0.114248,134,133,0.190272,0,0,2369,0.742507,0.206009,14976,1139.28953,130.809295,178.418803,11490,20,1749,67,travis,svbergerem,228,0.916667,15,4,845,true,true,false,false,43,150,90,55,93,0,-1,1
domingo,manha,false,false,false,26,5,0,0,3,3,1,2,0,8,0,27.692499,0.36108,7,7,0.004304,0,4,2366,0.743449,0.202296,14976,1139.28953,130.809295,178.418803,11483,19,1747,97,travis,theworldbright,8,0.25,14,6,538,true,true,false,false,3,32,9,5,47,1,0,0
sexta-feira,tarde,false,false,false,7,1,0,0,2,2,2,0,0,70,0,9.15602,0.119457,135,134,0.191155,0,0,2365,0.74334,0.201141,14976,1139.28953,130.809295,178.418803,11480,19,1745,65,travis,jhass,51,0.882353,193,32,2077,true,false,false,false,108,400,144,160,392,3,-1,1
segunda-feira,tarde,false,false,false,7,1,0,0,1,1,1,0,0,2,0,4.692218,0.061219,2,2,0.002717,0,0,2364,0.743232,0.209239,14986,1138.529294,130.722007,178.299746,11471,19,1741,67,travis,svbergerem,227,0.9163,15,4,837,true,true,true,true,43,156,96,53,97,0,-1,1
segunda-feira,madrugada,false,false,false,9,1,0,0,2,2,2,0,0,78,0,9.583587,0.125036,9,9,0.012295,0,0,2363,0.743123,0.206284,14986,1138.529294,130.722007,178.299746,11468,19,1740,68,travis,svbergerem,226,0.915929,15,4,836,true,true,true,true,43,156,97,53,98,0,-1,1
domingo,noite,false,false,false,49,2,0,0,2,2,1,1,0,2,0,9.619011,0.125498,5,5,0.00684,0,0,2362,0.743014,0.206566,14986,1138.529294,130.722007,178.299746,11467,19,1740,68,travis,svbergerem,225,0.915556,15,4,836,true,true,true,true,42,156,96,53,97,0,-1,1
domingo,madrugada,false,false,false,9,1,0,0,1,1,0,1,0,0,0,4.589011,0.05987,3,3,0.004155,0,0,2361,0.742906,0.203601,14961,1136.421362,130.539402,178.129804,11465,18,1740,70,travis,svbergerem,224,0.915179,15,4,836,true,true,true,true,42,156,94,50,94,0,-1,1
domingo,madrugada,false,false,false,10,2,0,0,8,8,6,0,2,23,92,44.974751,0.586757,57,32,0.013908,0,0,2360,0.742797,0.201669,14961,1136.421362,130.539402,178.129804,11463,18,1739,69,travis,fap-,0,0,3,0,1695,true,false,false,false,0,2,0,0,6,0,0,1
sexta-feira,noite,false,false,false,8,1,0,0,2,2,0,2,0,0,0,8.920652,0.116446,4,4,0.005602,0,0,2359,0.742688,0.197479,14955,1136.877299,130.591775,178.20127,11462,17,1738,71,travis,SansPseudoFix,18,0.833333,9,2,509,true,false,false,false,1,19,5,2,7,0,179,1
sexta-feira,manha,false,false,false,11,1,0,0,1,1,1,0,0,4,0,4.894929,0.063896,203,203,0.285513,0,6,2358,0.742578,0.195499,14955,1136.877299,130.591775,178.20127,11461,16,1738,77,travis,Flaburgan,87,0.83908,71,49,1429,true,true,true,false,11,174,5,21,6,0,689,1
sexta-feira,madrugada,false,false,false,112,2,1,0,3,4,2,1,0,112,0,8.864541,0.115714,1,1,0.001404,0,1,2357,0.742894,0.195225,14955,1136.877299,130.591775,178.20127,11458,16,1737,70,travis,Faldrian,19,0.789474,20,3,1317,false,true,false,false,2,8,0,0,1,0,609,0
quinta-Feira,noite,false,false,false,10,1,0,0,2,2,0,1,1,0,0,9.177553,0.1198,39,39,0.055241,0,0,2356,0.743209,0.194051,14955,1136.877299,130.591775,178.20127,11457,16,1737,71,travis,SansPseudoFix,17,0.882353,9,2,508,true,false,false,false,1,19,4,1,8,0,248,0
quinta-Feira,noite,false,false,false,41,1,0,0,1,1,0,1,0,0,0,3.607855,0.047254,9,9,0.012784,0,0,2355,0.743524,0.193182,14955,1136.877299,130.591775,178.20127,11457,16,1737,108,travis,SansPseudoFix,16,0.9375,9,2,508,true,false,false,false,1,18,3,1,6,0,31,0
