@relation 'rosdistro-data-weka.filters.unsupervised.attribute.AddExpression-Ea8/a8+0-Nstatus-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a8/a8+0 -N status-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,39,40,46,52,53,67,68,69-weka.filters.unsupervised.attribute.Remove-R20-weka.filters.unsupervised.attribute.Remove-V-R4,8,33,44,52,53'

@attribute forward_links {false,true}
@attribute files_added numeric
@attribute project_age numeric
@attribute req_follows_integrator {false,true}
@attribute first_response numeric
@attribute status {0,1}

@data
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1196,false,0,1
false,0,1196,false,0,1
false,0,1196,false,-1,1
false,0,1196,false,-1,1
false,0,1195,false,0,1
false,0,1195,false,0,1
false,0,1195,false,6,0
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1195,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1194,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,0,1
false,0,1192,false,0,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,-1,1
false,0,1192,false,129,0
false,0,1191,false,0,1
false,0,1191,false,0,1
false,0,1191,false,0,1
false,0,1191,false,0,1
false,0,1191,false,0,1
false,0,1191,false,0,1
false,0,1191,true,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,-1,1
false,0,1191,false,1,0
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1190,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,false,-1,1
false,0,1189,true,6,1
false,0,1189,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,false,-1,1
false,0,1188,true,-1,1
false,0,1188,true,-1,1
false,0,1187,true,-1,1
false,0,1186,true,-1,1
false,0,1186,false,-1,1
false,0,1186,false,-1,1
false,0,1186,false,-1,1
false,0,1186,true,-1,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1185,false,3,0
false,0,1185,false,11,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1185,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,true,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1184,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,true,4,1
false,0,1183,true,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,81,1
false,0,1183,false,-1,0
false,0,1183,false,9,0
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1183,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,0
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,0
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,1,0
false,0,1182,false,-1,1
false,0,1182,false,0,0
false,0,1182,false,0,0
false,0,1182,false,-1,0
false,0,1182,false,-1,0
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,4,0
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,45,0
false,0,1182,false,-1,0
false,0,1182,false,52,0
false,0,1182,false,-1,0
false,0,1182,false,-1,0
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1182,false,-1,1
false,0,1181,false,-1,1
false,0,1181,true,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,14,0
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1181,false,-1,1
false,0,1180,true,-1,1
false,0,1179,false,-1,1
false,0,1179,false,-1,1
false,0,1179,false,-1,1
true,0,1179,false,-1,1
false,0,1179,false,-1,1
false,0,1179,false,-1,1
false,0,1179,false,-1,1
false,0,1178,true,0,1
false,0,1178,false,-1,1
false,0,1178,false,-1,0
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,true,8,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1178,false,-1,1
false,0,1177,false,44,1
false,0,1177,false,2,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1177,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,29,1
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,11,0
false,0,1176,false,-1,1
true,0,1176,false,8,0
false,0,1176,false,6,1
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,16,0
false,0,1176,false,-1,0
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,-1,1
false,0,1176,false,54,0
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,true,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,-1,1
false,0,1175,false,13,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,5,0
false,0,1174,false,29,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1174,false,-1,1
false,0,1172,false,-1,1
false,0,1172,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1171,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,true,-1,1
false,0,1170,true,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1170,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,0,1
false,0,1169,false,-1,0
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1169,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,16,0
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1168,false,-1,1
false,0,1167,true,-1,1
false,0,1167,true,-1,1
false,0,1167,true,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,5,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,0
false,0,1167,false,-1,0
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,20,0
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1167,false,-1,1
false,0,1166,false,-1,1
false,0,1166,false,4,0
false,0,1166,false,-1,1
false,0,1166,false,-1,1
false,0,1166,false,-1,1
false,0,1166,false,-1,1
false,0,1165,false,-1,1
false,0,1165,false,-1,1
false,0,1165,true,-1,1
false,0,1165,false,-1,1
false,0,1164,false,-1,1
false,0,1163,false,4,1
false,0,1163,false,-1,1
false,0,1163,false,-1,1
false,0,1162,false,-1,1
false,0,1162,false,-1,1
false,0,1162,false,0,1
false,0,1162,false,275,0
false,0,1162,true,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,0,1
false,0,1161,false,0,1
false,0,1161,false,-1,1
false,0,1161,true,-1,1
false,0,1161,false,-1,1
false,0,1161,true,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,true,-1,1
false,0,1161,false,-1,1
false,0,1161,true,-1,1
false,0,1161,false,115,0
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1161,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,true,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1160,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1159,false,-1,1
false,0,1158,false,-1,1
false,0,1158,false,-1,1
false,0,1158,false,-1,1
false,0,1158,false,-1,1
false,0,1158,false,-1,1
false,0,1158,true,-1,1
false,0,1158,false,13,1
false,0,1158,false,-1,1
false,0,1158,false,95,1
false,0,1158,false,-1,1
false,0,1158,false,-1,1
false,0,1157,false,-1,1
false,0,1157,true,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1157,false,-1,1
false,0,1156,false,-1,1
false,0,1155,false,85,1
false,0,1155,false,-1,1
false,0,1155,false,-1,1
false,0,1154,false,-1,1
false,0,1154,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,252,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1153,false,-1,1
false,0,1152,false,-1,1
false,0,1152,false,-1,1
false,0,1152,false,-1,1
false,0,1152,false,-1,1
false,0,1151,false,-1,1
false,0,1151,true,-1,1
false,0,1151,true,-1,1
false,0,1151,false,-1,1
false,0,1150,false,-1,1
false,0,1150,false,-1,1
false,0,1150,false,-1,1
false,0,1150,false,-1,1
false,0,1149,true,16,1
false,0,1149,false,-1,1
false,0,1149,false,-1,1
false,0,1149,false,-1,1
false,0,1149,false,6,0
false,0,1149,false,-1,0
false,0,1149,false,-1,1
false,0,1149,false,-1,1
false,0,1148,false,1,0
false,0,1148,false,-1,1
false,0,1148,false,-1,1
false,0,1148,false,-1,1
false,0,1148,false,-1,1
false,0,1148,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1147,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1146,false,-1,1
false,0,1145,false,-1,1
false,0,1145,false,-1,1
false,0,1145,false,-1,1
false,0,1145,false,-1,1
false,0,1145,false,-1,1
false,0,1145,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,true,-1,1
false,0,1144,true,7,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1144,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,0
false,0,1143,false,-1,1
false,0,1143,false,39,0
false,0,1143,false,-1,1
false,0,1143,false,13,0
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,17,0
false,0,1143,false,-1,0
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1143,false,-1,1
false,0,1142,false,909,1
false,0,1141,false,-1,1
false,0,1141,false,12,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,true,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,true,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,-1,1
false,0,1141,false,5,1
false,0,1140,false,-1,1
false,0,1140,false,-1,1
false,0,1140,false,-1,1
false,0,1140,false,16,1
false,0,1140,false,-1,1
false,0,1140,false,-1,1
false,0,1139,false,-1,1
false,0,1139,false,-1,1
false,0,1139,false,-1,1
false,0,1139,false,-1,1
false,0,1139,false,-1,1
false,0,1139,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1138,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1137,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,-1,1
false,0,1136,false,8,0
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1135,false,-1,1
false,0,1134,false,-1,1
false,0,1134,false,-1,1
false,0,1134,false,-1,1
false,0,1134,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,46,0
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,18,0
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1133,false,-1,1
false,0,1132,false,-1,1
false,0,1131,true,-1,1
false,0,1131,true,-1,1
false,0,1131,false,-1,1
false,0,1131,false,4,1
false,0,1131,false,-1,1
false,0,1131,false,-1,1
false,0,1130,false,-1,1
false,0,1130,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,true,-1,1
false,0,1129,true,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,true,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,true,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1129,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,-1,1
false,0,1128,false,27,1
false,0,1128,false,-1,1
false,0,1127,false,13,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,true,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1127,false,-1,1
false,0,1126,true,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,0
false,0,1126,false,2,0
false,0,1126,false,-1,1
false,0,1126,true,2,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,true,-1,1
false,0,1126,false,12,0
false,0,1126,true,-1,1
false,0,1126,false,22,0
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,true,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,true,-1,1
false,0,1126,true,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,true,-1,1
false,0,1126,false,-1,1
false,0,1126,true,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,28,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,28,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1126,false,-1,1
false,0,1125,true,1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1125,false,-1,1
false,0,1124,false,-1,1
false,0,1124,false,-1,1
false,0,1123,false,-1,1
false,0,1123,false,-1,1
false,0,1123,false,-1,1
false,0,1123,false,-1,1
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,false,-1,1
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,false,27,0
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,4,0
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,true,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1122,false,-1,1
false,0,1121,false,-1,1
false,0,1121,false,-1,1
false,0,1121,true,-1,1
false,0,1121,false,-1,0
false,0,1121,true,-1,1
false,0,1121,false,-1,1
false,0,1121,false,30,1
false,0,1121,true,-1,1
false,0,1120,false,2,0
false,0,1120,true,3,1
false,0,1120,false,6,0
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,true,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1120,false,-1,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1119,true,-1,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1119,true,6,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1119,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,12,1
false,0,1118,false,-1,1
false,0,1118,false,2,0
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,6,0
false,0,1118,false,6,0
false,0,1118,false,6,0
false,0,1118,false,6,0
false,0,1118,false,7,0
false,0,1118,false,-1,1
false,0,1118,false,56,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1118,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1117,false,-1,1
false,0,1116,false,-1,1
false,0,1116,false,-1,1
false,0,1116,false,2,1
false,0,1115,false,3,0
false,0,1115,false,-1,1
false,0,1115,false,20,1
true,0,1115,false,1,0
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,59,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1115,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,15,0
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
false,0,1114,false,-1,1
