@relation 'rosdistro-data-weka.filters.unsupervised.attribute.AddExpression-Ea6/a6+0-Nstatus-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a6/a6+0 -N status-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first'

@attribute conflict {false}
@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute num_comments numeric
@attribute num_participants numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute commits_on_files_touched numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute team_size numeric
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute status {0,1}

@data
false,false,2,2,2,1,0,0,82,0.916388,422,523.696682,15,9,0.777778,1
false,false,2,5,3,1,0,0,54,0.91806,422,523.696682,14,304,0.967105,1
false,false,1,0,0,1,0,0,80,0.917923,422,523.696682,14,8,0.75,1
false,false,1,0,0,1,0,0,78,0.918333,422,523.696682,14,7,0.714286,1
false,false,2,1,1,2,0,0,77,0.918333,422,523.696682,14,66,0.893939,1
false,false,1,0,0,1,0,0,76,0.918605,422,523.696682,14,1090,0.963303,1
false,false,1,0,0,1,0,0,73,0.918333,422,523.696682,14,6,0.666667,1
false,false,2,0,0,1,0,0,65,0.918197,422,523.696682,14,5,0.6,1
false,false,2,0,0,1,0,0,65,0.918197,422,523.696682,14,4,0.5,1
false,false,1,0,1,1,0,0,654,0.918197,422,523.696682,14,558,0.930108,1
false,false,1,0,0,1,0,0,63,0.918197,422,523.696682,14,556,0.931655,1
false,false,1,0,0,1,0,0,61,0.919804,422,523.696682,14,555,0.931532,1
false,false,1,0,0,1,0,0,321,0.919672,422,523.696682,14,530,0.95283,1
false,false,1,0,0,1,0,0,666,0.91954,422,523.696682,14,529,0.952741,1
false,false,1,0,0,1,0,0,664,0.919408,422,523.696682,14,528,0.952652,1
false,false,2,0,0,1,0,0,321,0.919408,422,523.696682,14,527,0.954459,0
false,false,1,0,0,1,0,0,664,0.919275,422,523.696682,14,526,0.954373,1
false,false,1,0,0,1,0,0,670,0.919142,422,523.696682,14,381,0.905512,1
false,false,6,6,2,1,0,0,681,0.91954,422,523.696682,14,0,0,1
false,false,2,0,0,1,0,0,58,0.919672,422,523.696682,14,554,0.931408,1
false,false,2,0,0,1,0,0,55,0.91954,422,523.696682,14,3,0.333333,1
false,true,1,1,1,1,0,0,55,0.91954,422,523.696682,14,553,0.933092,0
false,false,2,1,1,1,0,0,49,0.91954,422,523.696682,14,0,0,1
