@relation 'scikit-learn-data-weka.filters.unsupervised.attribute.AddExpression-Ea6/a6+0-Nstatus-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-Afirst-N0-R0-D0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.MultiFilter-Fweka.filters.unsupervised.attribute.AddExpression -E a6/a6+0 -N status-Fweka.filters.unsupervised.attribute.Remove -R 1,2,3,4,5,6,7,8,9,10,13,14,16,17,18,19,21,23,24,25,26,27,28,29,30,31,32,34,35,36,37,38,41,42,44,45,46,47,48,49,50,51,52,53,57,58,59,61,62,63,64,65,66,67,70,71,72,73,74,75,76,77,78,79,80,81,82,83-Fweka.filters.unsupervised.attribute.Reorder -R last-first-Fweka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant -A first -N 0 -R 0 -D 0 -F \"yyyy-MM-dd\\\'T\\\'HH:mm:ss\"-Fweka.filters.unsupervised.attribute.NumericToNominal -R first-Fweka.filters.unsupervised.attribute.Reorder -R last-first'

@attribute conflict {false}
@attribute forward_links {false,true}
@attribute num_commits numeric
@attribute num_comments numeric
@attribute num_participants numeric
@attribute files_changed numeric
@attribute src_churn numeric
@attribute test_churn numeric
@attribute commits_on_files_touched numeric
@attribute perc_external_contribs numeric
@attribute sloc numeric
@attribute test_lines_per_kloc numeric
@attribute team_size numeric
@attribute prev_pullreqs numeric
@attribute requester_succ_rate numeric
@attribute status {0,1}

@data
false,false,4,0,0,3,17,0,0,0.174927,46472,538.560854,42,149,0.872483,0
false,false,1,1,1,1,1,0,5,0.174927,51390,532.710644,42,0,0,1
false,false,1,0,0,3,964,0,0,0.172515,51390,532.710644,42,0,0,0
false,false,2,4,2,1,0,0,8,0.172515,51390,532.710644,42,1,1,1
false,false,2,4,3,2,18,0,8,0.172515,51390,532.37984,42,5,0.2,0
false,false,2,2,1,1,0,0,4,0.174556,51390,532.360381,42,148,0.871622,1
false,false,3,1,1,2,0,0,0,0.175595,51390,532.107414,42,0,0,1
false,false,2,2,2,2,0,0,47,0.180473,51390,532.107414,42,8,1,1
false,false,2,4,3,1,4,0,0,0.180473,51390,532.107414,42,7,0.714286,1
false,false,1,0,1,1,2,0,8,0.180473,51390,532.107414,42,6,0.666667,1
false,false,1,2,2,1,6,0,0,0.180473,51390,532.107414,42,0,0,1
false,false,2,1,1,1,27,0,2,0.177843,51390,532.107414,42,5,0.8,0
false,false,2,2,1,3,100,44,41,0.182336,51358,532.030063,43,147,0.870748,1
false,false,1,1,1,1,5,0,0,0.180791,51358,532.030063,43,4,0.75,1
false,false,1,1,2,1,0,0,0,0.167979,51352,531.702757,44,7,1,1
false,false,1,0,1,2,5,24,0,0.169576,51352,531.702757,46,53,0.867925,1
false,false,16,6,1,10,22,466,12,0.169576,51357,531.650992,47,146,0.869863,1
false,false,2,12,3,2,0,161,0,0.164649,51357,531.650992,47,145,0.868966,1
false,false,1,0,1,1,2,0,5,0.165049,51357,531.650992,47,2,1,1
false,false,1,1,3,1,4,0,0,0.162291,51357,531.650992,48,1,1,1
false,false,2,13,2,12,516,380,21,0.162037,51357,531.650992,48,144,0.868056,1
false,false,3,10,3,1,333,0,2,0.16129,51357,531.650992,48,34,0.617647,1
false,false,1,0,0,1,0,0,2,0.16092,51357,531.650992,48,2,0.5,0
false,false,1,0,1,1,3,0,4,0.158371,51357,531.650992,48,1,1,1
false,false,2,5,3,1,21,0,0,0.15873,51355,531.009639,48,0,0,1
false,false,1,3,2,1,2,0,4,0.158014,51355,531.009639,49,0,0,1
false,false,3,6,3,3,24,42,0,0.153499,51356,520.718124,49,25,0.92,1
false,false,1,1,1,1,1,0,0,0.149321,51356,520.718124,49,6,0.166667,1
false,false,1,3,2,1,11,0,2,0.148649,51356,520.718124,49,0,0,1
false,false,1,1,1,2,1,5,4,0.149321,51355,520.650375,49,11,0.363636,1
false,false,1,2,2,2,16,21,11,0.149321,51355,520.650375,49,0,0,1
false,false,5,13,5,3,11,149,6,0.149321,51355,520.650375,49,143,0.867133,1
false,false,1,0,2,2,274,0,8,0.143508,51355,520.650375,49,0,0,0
false,false,2,2,1,2,151,6,0,0.144828,51355,520.650375,48,0,0,0
false,false,2,11,4,1,0,0,2,0.142534,51355,520.650375,48,7,0.857143,1
false,true,1,8,4,1,9,0,18,0.140312,51355,520.650375,48,4,0.25,0
false,false,1,0,0,1,2,0,2,0.148707,51355,520.650375,51,6,0.833333,1
false,false,2,2,1,1,0,0,42,0.147303,51355,520.650375,54,9,0.333333,1
false,false,1,0,1,1,2,0,14,0.147303,51351,520.457245,54,0,0,1
false,false,1,0,2,1,0,0,1,0.149378,51351,520.457245,54,27,0.62963,1
false,true,8,49,9,5,189,67,0,0.18797,51209,518.346384,54,0,0,1
false,false,1,2,2,2,5,33,2,0.212871,51209,518.346384,59,60,0.8,1
false,false,2,11,2,2,19,50,11,0.212871,51209,518.346384,59,1,1,0
false,false,1,11,4,1,105,0,4,0.212871,51209,518.346384,59,3,0.333333,0
false,false,3,17,4,1,48,0,4,0.21885,51213,517.87632,60,0,0,0
false,false,1,10,4,2,14,16,15,0.219285,51178,518.23049,62,1,1,0
false,false,1,0,1,1,0,0,13,0.22,51178,518.23049,64,5,0.8,1
false,false,2,29,4,5,26,60,69,0.22406,51172,528.355351,65,8,375,0
false,false,2,10,5,12,290,182,57,0.223388,51172,528.355351,65,142,0.866197,1
false,false,1,0,1,0,0,0,0,0.236686,51195,527.727317,65,3,0.666667,0
false,false,250,0,0,211,3061,986,0,0.244541,32482,407.364079,65,2,0.5,1
false,false,250,2,1,211,3061,986,0,0.244541,43905,514.360551,65,1,0,1
false,false,1,0,1,0,0,0,0,0.244898,51172,527.221918,65,0,0,0
false,false,18,82,7,17,729,227,14,0.245614,51172,527.221918,65,9,0.666667,1
false,false,4,1,5,5,272,197,4,0.253561,51157,526.77053,66,1,0,0
false,false,1,0,0,3,105,0,4,0.253561,51157,526.77053,66,0,0,0
false,false,1,2,3,1,0,0,5,0.257468,51157,526.77053,66,24,0.916667,1
false,false,2,13,6,1,18,0,1,0.256046,51157,526.77053,66,0,0,1
false,false,2,7,3,1,20,0,7,0.269285,51146,526.1213,67,5,0.6,0
false,false,3,40,8,1,0,0,3,0.270423,51146,526.1213,66,1,0,1
